PlayerId;G;LD;RD;LW;C;RW;Aggression;Bravery;Determination;Teamplayer;Leadership;Temperament;Professionalism;Mental Toughness;Goalie Stamina;Acceleration;Agility;Balance;Speed;Stamina;Strength;Fighting;Screening;Getting Open;Passing;Puck Handling;Shooting Accuracy;Shooting Range;Offensive Read;Checking;Faceoffs;Hitting;Positioning;Shot Blocking;Stickchecking;Defensive Read;G Positioning;G Passing;G Pokecheck;Blocker;Glove;Rebound;Recovery;G Puckhandling;Low Shots;G Skating;Reflexes;Skating;Shooting;Playmaking;Defending;Physicality;Conditioning;Character;Hockey Sense;Goalie Technique;Goalie Overall Positioning;Ability;Potential
5263;0;20;15;8;5;5;7;9;12;10;12;12;11;1;1;13;10;11;10;14;9;6;5;8;10;13;8;13;12;10;6;11;11;11;12;12;1;1;1;1;1;1;1;1;1;1;1;11;10;9;11;8;16;12;11;0;0;0.5;1
5264;0;20;14;8;5;5;8;11;11;10;11;9;10;1;1;10;9;11;11;16;10;7;6;8;13;12;6;12;13;10;7;12;10;10;13;13;1;1;1;1;1;1;1;1;1;1;1;10;9;12;10;9;17;12;11;0;0;0.5;0.5
5265;0;20;19;8;5;5;8;9;9;11;11;8;11;1;1;9;10;9;11;11;9;7;6;7;11;10;5;9;13;9;4;9;12;11;12;9;1;1;1;1;1;1;1;1;1;1;1;9;7;10;11;8;15;9;10;0;0;0.5;0.5
5266;0;20;19;5;5;8;8;9;13;16;14;14;13;1;1;14;15;14;14;15;12;6;7;10;17;15;12;19;17;14;10;10;13;14;14;14;1;1;1;1;1;1;1;1;1;1;1;14;15;14;13;9;17;13;13;0;0;2;2
5267;0;18;20;5;5;8;8;11;10;10;12;9;11;1;1;8;10;9;10;14;9;7;6;8;11;11;6;13;10;11;5;11;13;10;11;10;1;1;1;1;1;1;1;1;1;1;1;9;9;10;11;9;17;12;11;0;0;0.5;0.5
5268;0;14;20;5;5;8;7;9;11;11;11;13;12;1;1;11;11;12;12;15;9;4;5;7;11;14;7;12;9;11;8;8;11;12;12;12;1;1;1;1;1;1;1;1;1;1;1;11;9;11;11;7;17;10;11;0;0;0.5;0.5
5269;0;8;5;20;10;19;7;13;13;11;11;13;13;1;1;13;14;12;16;14;9;4;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13;1;8;0;5;17;12;2;0;0;0.5;0.5
5270;0;8;5;20;10;14;14;11;11;9;10;6;11;1;1;11;13;11;11;13;11;10;15;17;11;11;13;5;10;13;11;13;13;6;10;10;1;1;1;1;1;1;1;1;1;1;1;11;11;9;10;12;16;11;13;0;0;0.5;1
5271;0;8;5;20;10;14;6;10;10;12;12;14;10;1;1;12;11;11;12;14;9;5;9;9;15;12;14;4;12;9;7;11;11;7;11;11;1;1;1;1;1;1;1;1;1;1;1;11;11;13;9;9;17;10;10;0;0;0.5;0.5
5272;0;8;5;20;10;14;9;11;12;12;11;10;11;1;1;9;10;10;9;13;9;9;9;10;12;12;10;5;17;10;10;11;10;7;13;11;1;1;1;1;1;1;1;1;1;1;1;9;10;11;10;9;16;8;13;0;0;0.5;0.5
5273;0;8;5;20;15;14;6;9;10;9;9;14;12;1;1;10;12;11;15;13;9;5;11;12;10;12;12;7;12;10;9;7;10;6;11;13;1;1;1;1;1;1;1;1;1;1;1;12;13;10;9;8;16;7;12;0;0;0.5;0.5
5274;0;8;5;20;10;19;13;11;9;11;10;4;9;1;1;9;9;10;9;10;13;10;13;10;10;14;10;5;9;12;10;12;11;6;9;9;1;1;1;1;1;1;1;1;1;1;1;9;10;11;9;12;15;11;9;0;0;0.5;0.5
5275;0;8;5;20;10;14;8;10;12;9;10;13;12;1;1;12;12;11;12;12;10;6;13;15;11;10;12;5;10;10;10;9;10;8;11;11;1;1;1;1;1;1;1;1;1;1;1;11;11;9;9;10;15;10;12;0;0;0.5;0.5
5276;0;8;8;12;20;12;8;14;12;12;11;11;10;1;1;13;13;11;12;11;11;7;12;12;12;13;13;5;11;11;12;10;11;9;11;10;1;1;1;1;1;1;1;1;1;1;1;12;11;11;10;11;15;13;11;0;0;0.5;0.5
5277;0;8;8;12;20;12;13;12;12;11;14;5;10;1;1;10;10;11;9;12;13;9;14;13;11;11;12;5;11;11;13;11;11;8;8;10;1;1;1;1;1;1;1;1;1;1;1;10;11;11;9;12;15;11;12;0;0;0.5;0.5
5278;0;8;8;16;20;12;6;11;11;10;11;15;10;1;1;10;12;12;11;12;8;8;9;11;11;14;11;8;10;9;14;8;11;7;9;8;1;1;1;1;1;1;1;1;1;1;1;11;13;10;9;8;16;8;10;0;0;0.5;0.5
5279;0;8;8;13;20;12;8;11;11;9;9;7;10;1;1;9;10;8;7;11;9;7;10;9;11;10;12;4;10;9;11;11;10;4;9;9;1;1;1;1;1;1;1;1;1;1;1;9;11;10;9;10;15;9;10;0;0;0.5;0.5
5280;0;8;8;16;20;12;8;11;10;12;11;10;11;1;1;10;14;11;12;13;10;6;11;12;13;12;12;5;15;9;13;9;11;8;10;12;1;1;1;1;1;1;1;1;1;1;1;11;11;12;9;9;16;10;13;0;0;0.5;1
5281;0;8;8;18;20;12;8;10;13;12;10;10;11;1;1;11;9;11;9;12;11;6;12;10;12;10;12;5;13;12;12;10;11;6;11;12;1;1;1;1;1;1;1;1;1;1;1;10;11;11;10;10;15;13;11;0;0;0.5;0.5
5282;0;5;8;12;10;20;9;12;12;11;13;11;12;1;1;12;10;11;12;11;10;12;14;13;11;13;12;6;12;12;11;14;13;7;12;13;1;1;1;1;1;1;1;1;1;1;1;11;12;10;11;11;15;11;12;0;0;0.5;0.5
5283;0;5;8;17;10;20;7;9;10;10;10;10;9;1;1;10;9;9;10;11;10;8;12;10;10;10;10;2;10;13;8;9;12;5;10;11;1;1;1;1;1;1;1;1;1;1;1;10;8;11;11;10;15;12;11;0;0;0.5;0.5
5284;0;5;8;18;10;20;8;11;12;9;9;12;11;1;1;9;9;9;10;14;9;6;13;11;11;11;11;4;10;9;8;10;13;5;10;13;1;1;1;1;1;1;1;1;1;1;1;9;9;10;9;10;17;9;10;0;0;0.5;0.5
5285;0;5;8;19;10;20;8;11;11;11;12;12;12;1;1;9;10;10;10;10;13;9;12;12;13;14;13;5;11;11;9;12;14;6;11;13;1;1;1;1;1;1;1;1;1;1;1;9;11;11;10;11;14;12;11;0;0;0.5;0.5
5286;0;5;8;12;10;20;13;13;12;12;10;6;10;1;1;10;10;12;10;11;11;10;16;9;13;10;11;5;11;14;7;13;12;6;10;11;1;1;1;1;1;1;1;1;1;1;1;10;10;12;10;13;15;11;10;0;0;0.5;1
5287;0;5;8;12;10;20;13;11;12;14;11;5;9;1;1;9;9;11;10;10;9;10;12;10;12;12;10;6;12;11;10;13;11;5;10;10;1;1;1;1;1;1;1;1;1;1;1;10;11;12;9;11;14;14;11;0;0;0.5;0.5
5288;20;0;0;0;0;0;5;1;10;12;9;1;13;12;14;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13;8;10;9;9;9;11;10;12;10;14;0;0;7;0;1;10;10;0;9;12;0.5;0.5
5289;20;0;0;0;0;0;3;1;11;11;7;1;8;13;15;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;10;10;10;10;14;12;9;11;9;9;0;0;6;0;0;10;11;0;9;11;0.5;0.5
5290;20;0;0;0;0;0;5;1;11;12;6;1;11;12;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;8;10;9;10;14;13;11;12;12;11;0;0;6;0;1;9;7;0;9;12;0.5;0.5
5291;20;0;0;0;0;0;4;1;12;11;11;1;9;13;15;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;9;11;11;12;11;9;11;10;11;12;0;0;7;0;0;9;12;0;10;9;0.5;0.5
5292;0;20;15;8;5;5;8;14;11;11;13;9;11;1;1;12;12;11;11;13;11;7;6;9;12;13;10;14;13;12;10;12;13;11;13;12;1;1;1;1;1;1;1;1;1;1;1;11;12;11;12;10;16;9;12;0;0;0.5;1
5293;0;19;20;8;5;5;13;13;12;9;10;6;10;1;1;10;10;9;8;15;10;9;6;8;13;13;6;13;10;12;5;13;11;13;11;11;1;1;1;1;1;1;1;1;1;1;1;8;9;10;10;10;16;10;10;0;0;0.5;1
5294;0;20;19;8;5;5;8;12;12;9;11;10;12;1;1;12;10;10;9;11;10;7;9;10;11;11;6;11;11;11;5;10;12;16;11;10;1;1;1;1;1;1;1;1;1;1;1;10;8;10;12;9;15;10;11;0;0;0.5;0.5
5295;0;16;20;5;5;8;8;14;13;9;11;12;10;1;1;15;11;13;13;12;10;12;9;9;12;14;8;13;15;14;4;10;14;18;15;14;1;1;1;1;1;1;1;1;1;1;1;13;10;10;15;10;15;10;14;0;0;1;1
5296;0;15;20;5;5;8;9;15;13;9;12;9;11;1;1;11;10;11;10;14;10;8;9;8;13;13;6;10;12;12;5;11;12;15;13;11;1;1;1;1;1;1;1;1;1;1;1;10;8;11;13;10;16;10;11;0;0;0.5;0.5
5297;0;15;20;5;5;8;7;10;12;8;12;8;10;1;1;10;8;11;10;11;10;8;8;7;10;10;7;13;11;11;3;11;12;11;11;12;1;1;1;1;1;1;1;1;1;1;1;11;11;10;12;10;15;10;13;0;0;0.5;1
5298;0;8;5;20;10;14;7;11;13;10;10;11;13;1;1;11;12;11;11;14;10;8;10;15;11;12;11;5;11;12;8;11;14;8;13;13;1;1;1;1;1;1;1;1;1;1;1;11;10;10;11;9;16;12;13;0;0;0.5;0.5
5299;0;8;5;20;10;15;8;12;10;11;9;9;10;1;1;12;11;10;10;11;11;8;10;11;13;13;9;7;10;12;7;11;13;7;12;11;1;1;1;1;1;1;1;1;1;1;1;10;11;11;11;10;15;9;10;0;0;0.5;0.5
5300;0;8;5;20;10;19;7;8;9;13;11;13;12;1;1;10;13;10;11;11;9;4;9;10;12;12;11;3;15;10;7;8;11;4;13;11;1;1;1;1;1;1;1;1;1;1;1;10;8;12;9;8;15;7;12;0;0;0.5;0.5
5301;0;8;5;20;10;14;8;10;12;13;11;8;13;1;1;12;14;12;11;11;10;9;12;11;14;11;13;8;11;10;9;13;13;5;11;12;1;1;1;1;1;1;1;1;1;1;1;11;14;12;9;10;15;10;11;0;0;0.5;1
5302;0;8;5;20;10;15;8;11;11;9;11;8;13;1;1;9;11;10;10;9;9;7;12;10;9;13;11;4;12;11;9;12;11;7;12;10;1;1;1;1;1;1;1;1;1;1;1;9;9;10;10;10;14;9;11;0;0;0.5;0.5
5303;0;8;5;20;10;15;6;12;11;10;10;14;13;1;1;14;12;13;11;12;9;4;13;14;11;12;13;5;10;10;11;10;15;6;10;12;1;1;1;1;1;1;1;1;1;1;1;12;11;10;10;10;16;10;12;0;0;0.5;1
5304;0;8;8;19;20;12;8;12;11;12;11;11;12;1;1;10;12;14;13;13;11;7;11;12;11;15;13;5;11;14;12;10;12;8;12;13;1;1;1;1;1;1;1;1;1;1;1;12;11;10;11;10;16;13;11;0;0;0.5;0.5
5305;0;8;8;12;20;12;8;10;11;13;11;8;10;1;1;11;10;10;11;11;10;7;13;11;10;14;12;4;11;8;11;9;14;6;10;9;1;1;1;1;1;1;1;1;1;1;1;10;10;11;9;10;15;13;11;0;0;0.5;0.5
5306;0;8;8;16;20;12;8;12;12;10;9;10;9;1;1;12;11;12;11;11;12;9;12;14;13;10;12;9;9;9;12;9;14;6;11;11;1;1;1;1;1;1;1;1;1;1;1;11;15;12;10;10;15;8;11;0;0;0.5;0.5
5307;0;8;8;19;20;14;7;9;9;14;9;7;11;1;1;10;13;10;9;10;9;6;10;8;13;11;9;4;13;9;9;7;11;7;10;9;1;1;1;1;1;1;1;1;1;1;1;10;10;12;10;9;15;10;11;0;0;0.5;0.5
5308;0;8;8;16;20;15;5;11;13;13;10;12;9;1;1;11;11;11;10;16;8;4;15;10;10;12;10;6;10;11;12;8;11;6;11;14;1;1;1;1;1;1;1;1;1;1;1;10;11;11;9;9;17;12;10;0;0;0.5;0.5
5309;0;8;8;19;20;12;8;9;13;11;11;10;10;1;1;12;12;11;11;13;13;8;12;13;13;12;12;6;12;10;12;8;11;7;12;12;1;1;1;1;1;1;1;1;1;1;1;11;12;12;10;10;16;9;12;0;0;0.5;0.5
5310;0;5;8;12;10;20;7;10;11;12;10;14;12;1;1;12;12;11;11;14;8;5;12;12;12;15;11;7;11;14;9;10;13;7;12;12;1;1;1;1;1;1;1;1;1;1;1;11;12;12;11;9;16;12;11;0;0;0.5;1
5311;0;5;8;19;10;20;8;11;11;12;11;10;12;1;1;11;11;14;13;13;9;6;11;12;14;13;11;5;13;10;9;11;13;7;11;11;1;1;1;1;1;1;1;1;1;1;1;12;10;12;10;10;16;12;12;0;0;0.5;0.5
5312;0;5;8;12;10;20;9;13;11;13;10;7;12;1;1;12;12;12;13;13;10;7;12;13;11;15;12;6;12;14;12;9;13;6;9;13;1;1;1;1;1;1;1;1;1;1;1;12;12;11;10;10;16;13;12;0;0;0.5;1
5313;0;5;8;12;10;20;8;11;12;9;10;11;12;1;1;11;10;9;11;12;9;6;12;10;10;12;11;5;11;12;10;10;14;6;10;11;1;1;1;1;1;1;1;1;1;1;1;10;10;9;10;10;16;11;10;0;0;0.5;0.5
5314;0;5;8;14;10;20;5;11;13;11;10;12;10;1;1;10;12;14;12;11;9;6;13;13;11;12;9;4;10;11;10;9;15;5;12;11;1;1;1;1;1;1;1;1;1;1;1;12;8;11;10;9;15;11;11;0;0;0.5;0.5
5315;0;5;8;20;10;19;8;13;10;13;9;10;11;1;1;9;9;10;10;14;11;7;15;10;11;11;11;3;11;10;8;16;12;7;11;11;1;1;1;1;1;1;1;1;1;1;1;9;8;11;10;12;17;9;10;0;0;0.5;0.5
5316;0;5;8;12;10;20;7;8;10;9;9;8;8;1;1;9;9;9;10;10;9;7;10;9;11;12;9;5;8;10;6;10;10;5;12;9;1;1;1;1;1;1;1;1;1;1;1;10;11;10;10;9;15;13;9;0;0;0.5;0.5
5317;0;5;8;12;10;20;9;11;13;10;11;7;11;1;1;10;10;11;10;12;9;9;14;13;9;10;10;4;10;11;8;13;9;6;11;12;1;1;1;1;1;1;1;1;1;1;1;10;9;9;9;11;15;13;11;0;0;0.5;0.5
5318;20;0;0;0;0;0;5;1;15;11;10;1;12;12;15;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12;11;10;16;11;12;11;10;12;11;14;0;0;6;0;1;10;12;0;10;11;0.5;0.5
5319;20;0;0;0;0;0;4;1;14;14;9;1;10;11;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;10;11;11;14;11;11;10;14;10;11;0;0;7;0;0;10;9;0;10;11;0.5;0.5
5320;20;0;0;0;0;0;5;1;10;14;12;1;11;10;13;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;9;13;9;11;10;11;10;12;11;14;0;0;8;0;1;10;11;0;10;10;0.5;0.5
5321;20;0;0;0;0;0;4;1;12;11;9;1;14;12;15;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14;8;12;13;11;13;10;10;11;12;11;0;0;6;0;0;9;12;0;10;12;0.5;0.5
5322;0;20;15;8;5;5;7;11;11;11;12;13;15;1;1;11;12;14;13;14;10;6;6;8;13;15;8;13;11;12;4;12;13;13;13;13;1;1;1;1;1;1;1;1;1;1;1;12;10;10;12;9;16;9;13;0;0;0.5;1
5323;0;20;16;8;5;5;6;8;10;12;10;11;10;1;1;11;11;9;11;12;8;3;5;8;11;13;7;11;12;9;4;8;11;8;12;9;1;1;1;1;1;1;1;1;1;1;1;11;10;12;11;8;16;9;11;0;0;0.5;0.5
5324;0;20;19;8;5;5;11;15;10;7;10;9;10;1;1;10;9;10;8;11;12;10;6;10;10;10;7;13;9;12;5;10;12;11;12;10;1;1;1;1;1;1;1;1;1;1;1;9;10;9;11;10;15;13;11;0;0;0.5;0.5
5325;0;14;20;5;5;8;8;12;12;11;10;12;12;1;1;11;11;11;12;11;11;9;7;9;13;13;7;14;14;11;5;12;12;13;13;14;1;1;1;1;1;1;1;1;1;1;1;11;10;11;12;10;15;8;13;0;0;0.5;1
5326;0;14;20;5;5;8;6;13;14;10;12;11;13;1;1;10;10;12;13;18;8;6;4;7;13;14;6;15;13;11;5;12;14;17;14;12;1;1;1;1;1;1;1;1;1;1;1;10;10;10;13;8;18;9;12;0;0;0.5;1
5327;0;14;20;5;5;8;7;9;9;12;9;12;8;1;1;9;9;11;10;14;8;6;5;9;11;11;9;13;10;9;6;8;13;10;9;8;1;1;1;1;1;1;1;1;1;1;1;11;12;11;11;8;17;9;11;0;0;0.5;0.5
5328;0;17;20;5;5;8;8;9;10;12;10;13;9;1;1;10;13;9;10;12;12;8;5;8;15;13;8;12;13;11;6;9;11;11;12;11;1;1;1;1;1;1;1;1;1;1;1;9;10;11;11;8;15;10;11;0;0;0.5;0.5
5329;0;8;5;19;10;20;8;15;12;11;10;10;14;1;1;11;12;11;11;17;10;8;14;11;14;13;11;6;13;12;9;12;13;8;15;12;1;1;1;1;1;1;1;1;1;1;1;11;11;11;12;11;18;10;12;0;0;0.5;1
5330;0;8;5;20;10;19;7;10;10;11;10;11;13;1;1;11;12;12;11;11;10;5;11;10;13;12;12;6;10;10;9;9;12;8;12;11;1;1;1;1;1;1;1;1;1;1;1;11;12;11;10;9;15;8;10;0;0;0.5;0.5
5331;0;8;5;20;10;14;9;11;12;11;10;8;11;1;1;11;10;13;11;12;10;7;11;10;13;13;11;6;11;13;9;10;12;6;11;10;1;1;1;1;1;1;1;1;1;1;1;11;11;12;10;10;16;11;10;0;0;0.5;0.5
5332;0;8;5;20;10;14;13;13;11;8;10;6;10;1;1;11;11;9;10;10;9;9;13;10;11;13;10;6;10;11;10;13;12;5;11;10;1;1;1;1;1;1;1;1;1;1;1;10;11;10;9;12;15;13;10;0;0;0.5;0.5
5333;0;8;5;20;10;19;8;10;11;14;12;13;12;1;1;13;13;13;12;14;10;5;10;11;15;12;14;4;14;14;9;8;10;7;13;12;1;1;1;1;1;1;1;1;1;1;1;12;11;13;11;9;16;9;12;0;0;0.5;1.5
5334;0;8;5;20;10;14;9;11;12;15;13;9;12;1;1;13;13;11;13;11;11;8;13;13;13;13;13;7;14;10;10;13;12;8;11;11;1;1;1;1;1;1;1;1;1;1;1;11;12;12;9;10;14;13;12;0;0;0.5;2
5335;0;8;8;13;20;12;7;13;10;11;12;12;11;1;1;12;13;10;11;14;9;5;11;13;12;13;10;6;11;11;11;8;11;7;13;14;1;1;1;1;1;1;1;1;1;1;1;11;11;11;10;9;16;12;12;0;0;0.5;1.5
5336;0;8;8;12;20;12;6;9;11;10;11;13;11;1;1;12;9;9;10;10;7;7;10;11;13;12;13;4;12;10;11;8;12;7;11;11;1;1;1;1;1;1;1;1;1;1;1;10;10;11;10;8;14;11;11;0;0;0.5;0.5
5337;0;8;8;12;20;12;8;11;14;10;11;10;10;1;1;11;10;11;12;12;10;9;14;12;11;12;13;5;11;11;12;9;12;7;11;11;1;1;1;1;1;1;1;1;1;1;1;11;11;10;10;10;16;12;11;0;0;0.5;0.5
5338;0;8;8;14;20;12;9;12;11;13;11;12;15;1;1;11;12;13;12;15;12;7;11;14;15;13;12;4;13;11;13;12;12;6;13;10;1;1;1;1;1;1;1;1;1;1;1;11;9;11;9;10;16;11;12;0;0;0.5;2
5339;0;8;8;12;20;12;6;10;14;10;10;12;11;1;1;10;11;12;12;12;10;7;10;11;12;10;13;5;13;10;10;7;11;6;11;11;1;1;1;1;1;1;1;1;1;1;1;11;11;11;9;8;16;10;12;0;0;0.5;0.5
5340;0;8;8;12;20;12;9;10;10;10;11;9;12;1;1;10;10;10;12;13;10;6;11;10;10;13;10;6;12;9;15;8;11;6;10;11;1;1;1;1;1;1;1;1;1;1;1;10;11;10;9;9;16;11;11;0;0;0.5;0.5
5341;0;5;8;12;10;20;13;14;12;12;12;7;11;1;1;12;12;13;12;12;11;10;14;10;14;13;13;7;12;14;9;12;14;10;12;12;1;1;1;1;1;1;1;1;1;1;1;12;13;11;12;12;16;11;11;0;0;1;1.5
5342;0;5;8;12;10;20;7;10;13;10;12;12;10;1;1;13;12;12;15;11;11;5;12;16;12;12;13;7;11;11;9;10;13;6;12;13;1;1;1;1;1;1;1;1;1;1;1;13;13;10;10;10;15;9;13;0;0;0.5;1
5343;0;5;8;17;10;20;8;11;12;11;12;9;14;1;1;11;12;11;10;11;12;7;14;11;12;12;11;6;11;11;9;12;12;8;13;12;1;1;1;1;1;1;1;1;1;1;1;10;11;11;11;11;15;8;11;0;0;0.5;0.5
5344;0;5;8;19;10;20;12;14;9;12;10;5;10;1;1;10;11;9;12;11;10;11;14;10;13;10;12;4;11;11;9;11;7;7;12;10;1;1;1;1;1;1;1;1;1;1;1;10;10;12;9;12;15;10;10;0;0;0.5;0.5
5345;0;5;8;17;10;20;11;13;10;8;11;5;12;1;1;8;10;9;9;11;9;8;13;9;11;11;10;6;10;12;7;12;11;7;11;11;1;1;1;1;1;1;1;1;1;1;1;8;11;9;10;11;15;10;9;0;0;0.5;0.5
5346;0;5;8;12;10;20;11;10;12;11;10;9;13;1;1;15;11;12;12;13;14;7;13;13;14;14;13;6;14;11;10;13;14;7;13;12;1;1;1;1;1;1;1;1;1;1;1;12;12;11;10;11;16;11;12;0;0;1;1
5347;0;5;8;19;10;20;8;10;12;13;11;10;11;1;1;11;12;11;13;12;9;7;12;12;11;13;10;6;10;13;9;10;12;6;11;11;1;1;1;1;1;1;1;1;1;1;1;11;11;12;10;9;16;10;11;0;0;0.5;0.5
5348;0;19;20;5;5;8;7;10;10;8;10;7;10;1;1;14;12;12;12;10;11;6;9;9;13;12;8;13;13;12;7;13;11;12;13;10;1;1;1;1;1;1;1;1;1;1;1;12;10;10;12;10;15;8;10;0;0;0.5;1
5349;20;0;0;0;0;0;1;1;6;7;6;1;9;7;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;8;12;8;8;9;12;10;9;12;8;11;0;0;6;0;0;9;10;0;10;10;0.5;0.5
5350;0;8;5;20;12;12;8;11;10;12;9;10;12;1;1;13;15;17;13;15;12;8;16;15;12;14;15;7;15;15;10;12;12;8;15;12;1;1;1;1;1;1;1;1;1;1;1;14;14;11;12;11;17;9;15;0;0;1.5;2
5351;20;0;0;0;0;0;2;1;9;8;9;1;8;9;11;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12;10;9;14;10;8;10;10;10;11;11;0;0;7;0;0;10;10;0;10;12;0.5;1.5
5352;0;8;5;20;19;11;8;9;10;13;10;9;11;1;1;15;15;14;13;12;12;8;15;13;14;14;14;7;13;14;13;12;17;9;13;15;1;1;1;1;1;1;1;1;1;1;1;14;14;12;13;11;15;10;13;0;0;1.5;2.5
5353;0;8;8;12;20;12;7;9;12;12;8;11;8;1;1;14;11;10;8;13;7;3;7;8;10;12;9;7;14;8;15;7;8;5;9;10;1;1;1;1;1;1;1;1;1;1;1;11;13;11;8;8;17;11;12;0;0;0.5;1
5354;0;5;8;20;10;19;14;14;15;13;13;9;13;1;1;13;12;14;14;12;13;12;14;12;15;15;14;11;11;14;9;14;13;10;13;14;1;1;1;1;1;1;1;1;1;1;1;13;18;12;12;13;16;9;11;0;0;1.5;1.5
5355;0;8;5;20;19;10;11;12;14;15;14;14;15;1;1;13;13;13;13;18;12;9;13;15;14;14;17;7;13;14;14;11;13;8;13;15;1;1;1;1;1;1;1;1;1;1;1;12;14;12;11;10;18;11;13;0;0;1.5;3
5356;0;20;14;8;5;5;8;14;17;18;19;12;16;1;1;14;16;17;12;19;12;10;7;14;17;18;11;18;16;14;9;11;18;18;18;18;1;1;1;1;1;1;1;1;1;1;1;13;14;14;16;10;18;13;17;0;0;3.5;3.5
5357;0;20;17;8;5;5;8;18;16;13;14;12;15;1;1;16;13;14;14;15;14;8;7;14;16;16;12;15;16;15;9;15;16;15;15;15;1;1;1;1;1;1;1;1;1;1;1;13;12;13;14;11;16;12;14;0;0;2.5;3
5358;0;12;20;5;5;8;8;11;14;17;17;13;17;1;1;14;15;13;14;15;15;8;9;12;17;19;10;15;16;13;7;15;16;14;16;15;1;1;1;1;1;1;1;1;1;1;1;13;12;14;14;11;17;12;15;0;0;3;3
5359;0;8;6;12;19;20;8;13;15;11;12;12;12;1;1;12;12;11;11;12;9;12;12;11;12;13;10;9;12;12;11;12;15;7;11;13;1;1;1;1;1;1;1;1;1;1;1;11;14;11;11;10;15;12;11;0;0;0.5;2.5
5360;0;20;19;8;5;5;3;8;7;9;13;12;10;1;1;10;10;10;11;13;9;9;10;9;12;11;8;12;11;11;12;8;12;11;13;14;1;1;1;1;1;1;1;1;1;1;1;11;11;12;12;8;17;12;14;0;0;0.5;1.5
5361;0;8;8;13;19;20;8;10;13;12;11;12;14;1;1;13;12;13;13;13;13;9;12;13;13;16;13;5;12;12;11;14;13;9;13;15;1;1;1;1;1;1;1;1;1;1;1;13;11;11;11;11;16;11;12;0;0;1;3
5362;0;19;20;8;5;5;8;10;10;12;13;6;9;1;1;12;11;10;10;12;10;11;5;12;12;13;8;13;12;14;5;11;12;12;12;13;1;1;1;1;1;1;1;1;1;1;1;11;11;11;13;9;16;11;13;0;0;0.5;0.5
5363;0;8;8;13;20;14;8;13;13;13;12;7;10;1;1;14;14;15;14;13;11;8;11;14;15;16;12;6;16;12;14;11;12;8;12;11;1;1;1;1;1;1;1;1;1;1;1;15;13;13;12;11;16;10;16;0;0;1.5;1.5
5364;0;8;8;15;18;20;8;12;14;12;13;12;14;1;1;14;14;12;13;13;11;12;13;18;14;16;15;9;16;12;10;11;17;8;12;13;1;1;1;1;1;1;1;1;1;1;1;13;16;12;12;11;16;11;17;0;0;1.5;3
5365;0;8;8;20;12;19;9;12;15;14;13;14;16;1;1;15;17;15;15;14;14;8;15;15;16;16;17;8;17;13;16;15;16;9;15;18;1;1;1;1;1;1;1;1;1;1;1;14;16;12;12;12;16;11;15;0;0;3;3
5366;0;5;8;12;10;20;6;10;8;9;8;13;8;1;1;11;9;11;10;10;9;8;12;13;8;9;10;7;10;11;9;10;9;6;10;10;1;1;1;1;1;1;1;1;1;1;1;11;13;9;10;10;15;8;12;0;0;0.5;1
5367;20;0;0;0;0;0;1;1;8;10;9;1;7;7;11;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12;10;11;10;11;10;13;10;11;11;13;0;0;6;0;0;9;13;0;11;13;0.5;1.5
5368;0;8;5;20;19;12;7;14;13;12;9;11;11;1;1;13;12;14;13;13;13;11;14;15;11;13;17;9;14;13;13;12;17;8;13;15;1;1;1;1;1;1;1;1;1;1;1;14;19;11;13;13;16;10;15;0;0;2.5;2.5
5369;0;20;14;8;5;5;11;18;16;12;13;11;13;1;1;14;12;13;15;14;17;10;10;12;15;17;13;16;14;14;9;15;15;13;13;15;1;1;1;1;1;1;1;1;1;1;1;14;14;13;13;14;17;12;15;0;0;2.5;3
5370;0;8;5;19;20;13;8;13;12;13;14;16;12;1;1;14;14;15;14;13;13;8;16;16;14;14;13;8;15;14;13;14;16;9;13;15;1;1;1;1;1;1;1;1;1;1;1;14;14;12;13;12;16;11;15;0;0;2;3.5
5371;0;8;8;12;20;12;6;8;10;10;9;10;7;1;1;11;13;11;12;13;11;7;10;12;14;13;12;3;15;10;13;10;11;8;12;12;1;1;1;1;1;1;1;1;1;1;1;12;10;12;11;10;16;9;14;0;0;0.5;0.5
5372;0;12;20;5;5;8;10;14;16;16;15;14;16;1;1;14;14;16;14;14;16;11;8;16;14;14;9;15;14;15;11;14;16;16;18;15;1;1;1;1;1;1;1;1;1;1;1;13;11;12;15;11;16;12;14;0;0;2.5;3
