PlayerId;Year;Team Id;League Id;GP;Min;W;L;T/OL;ENG;SO;GA;SA;GR
8122;2026;85;9999;1;2768;0;0;0;0;0;2;25;74
8122;2025;94;9999;0;0;0;0;0;0;0;0;0;0
8122;2025;94;9999;2;2342;0;0;0;0;0;2;23;51
8126;2026;90;9999;5;15283;1;4;0;0;0;27;151;35
8131;2026;96;9999;1;2580;0;0;0;0;0;6;39;47
8132;2025;81;9999;1;1446;0;0;0;0;0;1;14;58
8132;2026;78;9999;1;3178;0;1;0;0;0;3;18;43
8134;2026;64;9999;5;15342;0;4;0;1;0;19;143;54
8134;2025;68;9999;18;61778;11;7;0;0;0;59;561;61
8136;2025;76;9999;1;533;0;0;0;0;0;0;12;63
8150;2025;118;9999;7;19525;2;4;0;0;0;25;191;50
8154;2026;89;9999;0;0;0;0;0;0;0;0;0;0
8154;2025;90;9999;1;269;0;0;0;0;0;0;2;49
8165;2026;92;9999;0;0;0;0;0;0;0;0;0;0
8165;2025;100;9999;12;40833;5;6;1;1;2;48;361;53
8703;2026;117;9999;1;574;0;0;0;0;0;0;10;62
8721;2026;114;9999;0;0;0;0;0;0;0;0;0;0
8726;2026;82;9999;0;0;0;0;0;0;0;0;0;0
