PlayerId;Year;TeamId;LeagueId;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
751;2021;42;1;75;4;14;158;-28;1;0;0;3;64;0;66;0;0;98;27;35;175;66862;2100;7753;17;5
798;2021;13;0;82;3;7;18;4;0;0;1;0;59;1;26;17;5;81;38;19;7;43127;516;519;0;0
798;2022;5;0;64;1;13;8;-19;0;0;0;0;58;0;55;71;31;60;43;22;8;36726;280;2102;0;0
798;2023;54;1;33;7;8;28;4;0;0;0;0;68;2;55;38;14;71;11;10;29;27722;2254;4327;0;0
820;2022;8;0;22;1;0;4;-9;0;0;0;0;55;0;33;1;1;19;3;8;20;20014;169;1737;0;0
821;2021;6;0;54;8;17;14;-6;4;7;0;1;69;2;82;72;31;90;37;21;9;39159;9987;2530;0;0
821;2021;30;0;30;3;3;8;2;1;0;0;0;64;0;18;10;2;40;18;5;4;21069;1451;25;0;0
821;2022;30;0;64;5;8;6;0;0;0;0;0;62;0;43;17;7;87;24;10;11;36860;1738;0;0;0
821;2023;44;1;13;0;0;4;-3;0;0;0;0;55;0;8;14;5;4;3;2;9;6059;119;283;0;0
894;2021;8;0;53;3;5;16;-10;0;3;0;1;58;0;67;0;0;61;1;19;69;55331;1709;2275;0;0
894;2022;53;1;62;2;18;18;4;0;0;0;1;60;0;95;0;0;88;26;17;115;58654;1609;12984;0;0
898;2021;39;1;76;20;32;28;5;5;4;1;2;65;3;154;262;112;89;39;28;38;67312;5657;10941;0;0
898;2022;123;1;76;19;26;26;25;0;0;0;1;62;0;110;65;34;73;31;27;37;60889;1118;6352;0;0
917;2021;15;0;82;16;14;32;-8;0;5;0;0;61;5;136;851;446;57;60;36;22;64689;6235;512;0;0
917;2022;15;0;33;3;1;4;-9;0;0;0;0;58;0;32;137;61;12;16;11;9;17885;1131;637;0;0
950;2021;5;0;54;4;6;18;-3;2;2;1;0;65;0;67;24;14;60;33;9;2;31581;4427;946;0;0
950;2022;5;0;70;9;11;21;-15;1;2;0;0;60;3;82;52;23;41;23;21;7;37456;2405;0;0;0
950;2023;30;0;9;1;2;0;-1;0;0;0;0;59;1;6;8;3;11;8;5;1;6095;0;327;0;0
989;2021;42;1;74;19;25;70;13;1;1;0;0;66;2;157;423;179;97;44;22;45;70067;1551;12812;4;0
989;2022;42;1;75;32;35;62;7;10;19;0;0;70;6;273;77;35;120;41;19;39;62647;20232;499;0;0
990;2021;57;1;3;0;1;2;3;0;0;0;1;82;0;2;67;38;7;1;3;4;3037;336;568;0;0
990;2021;12;0;66;9;8;34;3;1;0;1;1;60;1;76;705;392;27;51;26;23;40301;30;11140;0;0
990;2022;12;0;60;6;11;8;3;0;0;0;2;59;1;50;541;296;28;46;32;13;32426;94;7978;0;0
990;2023;57;1;1;0;0;0;0;0;0;0;0;58;0;0;7;2;0;1;0;0;827;0;35;0;0
1008;2021;54;1;47;10;13;55;-14;3;4;1;0;70;0;133;0;0;40;20;18;76;41485;13303;4777;1;0
1008;2022;54;1;51;11;29;44;-1;4;12;0;1;70;0;139;1;1;39;30;27;75;43970;15141;4687;0;0
1020;2021;13;0;82;3;11;70;1;0;0;0;1;58;2;69;0;0;82;3;29;75;77898;544;7049;4;2
1020;2022;13;0;60;5;11;43;-8;0;0;0;1;58;1;84;7;1;74;12;27;109;53801;109;7973;3;1
1020;2023;53;1;51;3;9;64;-3;0;0;1;0;67;0;63;0;0;111;15;38;124;47904;995;8072;0;0
1075;2021;36;1;63;19;33;20;-6;8;12;0;0;70;3;164;12;4;100;29;29;29;53745;19381;223;0;0
1075;2022;13;0;47;3;7;6;-5;0;0;0;2;60;0;11;8;2;65;25;13;3;24963;145;306;0;0
1078;2021;34;1;71;21;21;62;-5;10;6;0;0;67;3;175;268;118;46;18;19;47;54739;21149;1295;0;0
1078;2022;34;1;64;14;22;38;-3;7;9;0;0;65;5;114;102;53;41;19;9;35;52736;14200;319;0;0
1178;2021;11;0;82;7;16;16;-6;3;4;1;2;68;0;65;11;5;116;44;26;13;56433;5490;4209;0;0
1178;2022;11;0;61;11;17;30;-27;6;5;0;0;69;2;74;1;0;107;38;23;9;44929;11370;254;0;0
1178;2023;48;1;39;9;14;12;0;6;5;0;0;71;2;111;27;12;56;22;14;16;26462;10505;93;0;0
1182;2022;123;1;59;4;10;10;3;0;0;0;2;59;0;47;63;34;43;17;9;19;28721;135;4841;0;0
1291;2021;8;0;42;7;13;24;1;2;5;2;0;61;2;40;421;234;30;29;20;4;24120;2175;5055;0;0
1291;2022;8;0;52;5;8;8;-16;0;0;0;2;55;0;42;484;227;42;38;23;7;33807;652;2550;0;0
1304;2021;6;0;14;1;0;2;0;0;0;0;0;58;1;13;145;73;6;13;5;2;11406;26;31;0;0
1304;2022;45;1;75;12;27;32;-6;2;7;1;2;71;1;150;1331;682;67;26;33;64;63678;7438;13907;0;0
1369;2021;13;0;82;10;28;71;-12;6;9;1;1;70;0;72;1;0;135;40;17;10;52803;17501;909;0;0
1369;2022;13;0;77;7;23;28;1;0;0;2;1;62;0;40;43;20;118;42;20;12;54439;632;2595;0;0
1369;2023;25;0;12;0;3;2;1;0;0;0;0;59;0;7;10;4;11;3;2;3;5719;13;537;0;0
1455;2021;20;0;40;1;8;20;9;0;0;0;4;58;0;36;0;0;22;2;13;49;34635;248;4030;0;0
1455;2021;26;0;16;1;3;10;4;0;0;1;2;59;0;22;6;2;17;6;8;23;15272;440;1367;0;0
1455;2022;26;0;82;7;23;36;23;0;0;0;1;58;1;128;0;0;67;27;29;184;82398;360;8532;1;0
1455;2023;33;1;52;5;11;29;6;1;0;0;0;63;0;74;40;9;84;17;31;162;47563;1363;8715;0;0
2158;2021;47;1;65;20;21;55;-3;6;9;0;0;70;5;155;31;13;126;25;19;35;46895;17151;93;1;0
2172;2022;34;1;55;2;8;24;-7;0;0;2;3;64;1;47;420;175;99;20;20;27;28574;211;10619;0;0
2172;2021;59;1;54;4;14;45;3;0;0;0;1;62;1;63;541;220;59;21;12;20;36464;116;9776;1;0
2174;2022;45;1;12;0;0;0;-3;0;0;0;0;61;0;7;7;2;7;3;2;10;5906;5;1386;0;0
2174;2022;39;1;65;9;9;40;-2;2;1;0;0;57;1;61;39;19;32;7;8;15;43286;2296;111;0;0
2174;2021;39;1;49;7;9;28;3;2;0;0;0;58;0;56;11;8;27;14;7;22;28655;2413;241;0;0
2177;2021;45;1;68;7;10;42;-15;0;0;0;0;57;1;88;0;0;48;23;30;141;67465;981;7453;4;1
2177;2022;45;1;71;6;10;59;-12;0;0;1;0;56;0;78;0;0;64;23;35;132;63309;450;6408;1;0
2180;2022;62;1;59;11;14;111;7;0;0;0;1;62;2;91;71;33;170;24;9;24;45697;1083;4539;5;4
2180;2021;62;1;60;1;9;89;7;0;0;0;0;59;0;55;126;52;123;15;10;27;38597;254;6117;5;1
2181;2022;44;1;40;3;11;65;8;0;1;0;0;59;0;45;30;6;64;4;4;10;26570;122;4169;4;1
2181;2021;44;1;36;0;4;14;3;0;0;0;1;56;0;18;20;6;33;13;5;3;14941;161;2379;2;0
2182;2021;45;1;45;4;6;86;-15;1;2;0;0;61;1;60;42;26;86;11;9;16;32922;2694;154;10;4
2182;2022;45;1;40;0;2;96;-13;0;0;0;1;57;0;33;82;44;84;17;4;14;20383;532;5820;10;3
2183;2022;42;1;67;5;6;32;-12;0;0;0;0;60;1;65;455;212;60;12;14;7;34686;496;3807;0;0
2183;2021;42;1;73;6;25;46;-1;1;3;0;0;67;3;119;320;175;43;22;27;32;50956;6895;5959;0;0
2184;2021;61;1;27;1;12;20;-8;1;7;0;0;67;0;51;1;0;5;9;11;43;23725;4998;2338;0;0
2185;2021;36;1;51;7;12;64;4;0;0;0;1;61;1;52;59;24;83;9;8;29;26199;930;5816;4;1
2185;2022;36;1;52;3;8;34;-4;0;0;0;0;61;1;56;84;36;89;12;11;29;29454;319;6444;0;0
2188;2022;41;1;30;0;2;69;-1;0;0;0;0;55;0;19;42;16;149;2;3;35;24023;726;3752;2;0
2188;2021;41;1;32;0;3;54;-10;0;0;0;0;52;0;19;11;4;32;15;4;61;25808;499;4751;0;0
2193;2022;58;1;23;5;6;30;-4;0;3;0;0;68;1;77;0;0;28;7;13;8;20016;6666;1868;0;0
2193;2021;58;1;49;7;20;60;-7;4;8;0;1;73;0;125;0;0;51;27;18;63;45946;13001;5789;2;1
2195;2021;36;1;22;1;4;47;1;0;0;0;0;59;0;10;50;28;42;2;0;1;9068;113;320;7;4
2195;2022;43;1;67;3;12;41;1;0;0;0;1;58;0;70;76;33;77;24;3;18;43726;767;3624;2;1
2197;2021;53;1;8;0;0;2;-1;0;0;0;0;54;0;13;0;0;9;2;0;12;7058;86;1095;0;0
2199;2021;57;1;1;0;0;0;-1;0;0;0;0;60;0;2;0;0;1;0;1;2;1022;0;0;0;0
2207;2021;35;1;68;10;12;44;-32;2;2;0;0;61;2;93;742;365;52;16;6;22;49061;3047;2417;0;0
2207;2022;35;1;76;14;26;42;-18;5;14;0;0;64;1;125;1219;611;68;28;25;35;59422;17909;911;0;0
2209;2021;39;1;33;0;3;18;-9;0;0;0;2;56;0;27;57;28;3;6;6;13;16328;103;2800;0;0
2209;2022;39;1;73;19;25;48;1;8;7;0;0;61;5;156;62;26;36;22;11;48;62647;14071;93;0;0
2220;2021;35;1;76;13;21;88;-15;4;7;0;0;69;1;120;1273;607;59;26;25;75;66940;8885;11215;0;0
2220;2022;35;1;72;10;12;36;4;1;0;2;1;63;3;90;1211;559;50;22;22;66;55366;1655;12595;0;0
2223;2022;32;1;15;1;1;4;-7;0;0;0;0;58;1;16;12;6;13;5;3;6;6547;124;1257;0;0
2223;2021;53;1;63;10;17;28;-2;4;4;0;0;62;1;109;55;23;75;26;24;41;47320;8875;2561;0;0
2224;2021;41;1;71;18;19;36;-20;7;6;0;0;66;2;149;740;381;51;12;3;37;48646;16079;2258;0;0
2242;2021;52;1;71;4;16;64;-26;0;3;0;0;63;3;114;325;148;66;25;26;56;61408;5621;13737;0;0
2248;2021;45;1;32;1;3;42;-7;0;0;0;0;58;0;17;8;2;34;7;1;4;14249;549;1079;2;0
2248;2022;45;1;43;6;1;29;-12;1;0;0;0;56;1;32;42;11;44;7;1;2;20311;366;1575;1;0
2250;2022;42;1;53;11;7;22;-11;4;4;0;0;60;2;85;8;5;26;9;6;9;28837;11015;30;0;0
2250;2021;42;1;66;6;7;28;-15;1;1;1;1;57;0;59;32;20;37;15;11;14;34762;4222;2175;0;0
2252;2021;35;1;71;1;4;24;-13;0;3;0;0;55;0;35;375;168;25;8;8;13;28698;823;1113;0;0
2252;2022;35;1;75;9;10;24;-2;1;0;0;0;58;1;73;180;78;28;14;17;32;35676;1561;5918;0;0
2253;2022;53;1;3;0;1;0;0;0;0;0;0;62;0;3;0;0;5;0;1;1;2643;773;231;0;0
2253;2021;53;1;60;6;24;42;0;1;5;0;0;60;1;108;0;0;45;11;10;31;53164;4440;7193;0;0
2257;2021;50;1;62;4;13;103;-4;0;1;1;2;65;0;70;0;0;101;24;21;129;56610;1086;10033;3;1
2257;2022;51;1;53;2;10;57;-12;0;1;0;1;64;0;76;0;0;86;13;12;106;48912;1784;8007;3;1
2267;2021;52;1;56;6;14;68;-3;0;1;0;1;63;1;57;0;0;87;15;14;119;50330;680;11580;6;3
2274;2021;36;1;30;1;3;8;-5;0;1;0;0;57;0;20;184;117;21;7;4;9;14096;3015;402;0;0
2274;2022;36;1;34;2;4;8;-7;0;1;0;0;57;0;28;83;39;23;5;4;14;15423;4081;510;0;0
2304;2022;42;1;72;6;2;28;-14;0;1;1;0;57;0;61;59;26;36;19;8;38;35239;1589;4123;0;0
2304;2021;42;1;64;4;6;16;-11;0;2;0;0;57;0;52;124;46;39;10;8;25;30750;2360;2707;0;0
2309;2021;47;1;34;2;8;20;-6;0;1;0;1;56;0;33;0;0;25;10;6;45;29799;1372;3279;0;0
2325;2022;54;1;29;2;4;10;-4;0;0;0;0;59;0;29;209;101;33;3;5;5;15296;240;730;0;0
2325;2021;54;1;76;11;25;47;8;2;7;0;0;59;2;103;593;331;59;14;5;13;35829;9123;956;1;0
2332;2022;49;1;57;9;15;34;1;0;0;0;1;70;2;93;0;0;57;17;23;122;53738;968;10841;0;0
2332;2021;49;1;60;5;12;39;-9;0;1;0;0;71;1;112;0;0;55;27;19;124;56188;4784;8132;0;0
2341;2021;45;1;68;2;10;50;-16;0;2;0;0;62;0;80;1;0;76;17;30;218;70393;3842;13683;0;0
2341;2022;45;1;73;4;6;57;-10;0;0;0;0;62;2;92;0;0;90;24;43;219;73467;3436;13973;0;0
2436;2022;35;1;66;3;11;50;-23;1;1;0;0;57;0;64;4;2;52;24;15;92;55492;2820;5242;0;0
2436;2021;35;1;49;2;14;30;-6;1;1;1;1;67;0;60;0;0;31;15;14;82;43759;4400;5185;0;0
2438;2021;49;1;2;0;0;0;0;0;0;0;0;56;0;1;0;0;0;1;0;1;911;61;0;0;0
4168;2021;39;1;63;11;25;38;10;3;10;0;2;76;4;193;0;0;37;21;29;137;63566;16878;5360;0;0
4168;2022;48;1;5;1;1;4;3;1;0;0;0;73;1;12;0;0;0;3;3;10;4293;1304;572;0;0
4168;2023;48;1;36;3;9;32;-5;1;4;0;0;65;0;77;0;0;12;10;20;52;31856;5851;3078;0;0
4168;2024;48;1;3;1;0;0;0;0;0;1;0;61;1;2;5;2;2;1;0;2;1199;63;311;0;0
4233;2022;59;1;70;21;20;53;5;4;6;2;0;76;2;158;857;460;60;26;31;71;61911;5759;4740;0;0
5829;2021;20;0;28;5;6;12;6;2;1;1;1;62;2;22;2;0;29;21;6;5;15962;1209;2530;0;0
5829;2022;43;1;15;3;6;10;2;0;2;0;0;69;0;44;16;8;3;6;4;13;12409;3350;121;0;0
5829;2022;17;0;62;6;22;8;-11;5;7;0;0;67;1;56;3;1;82;46;20;3;46166;5580;216;0;0
5829;2023;43;1;36;6;5;12;-4;2;2;0;0;58;1;60;5;2;13;5;5;13;23186;4267;151;0;0
5831;2021;25;0;18;0;1;4;-3;0;0;0;0;58;0;4;15;4;8;8;1;1;8649;742;108;0;0
5837;2021;8;0;58;7;7;12;-8;1;2;1;1;66;0;50;41;16;55;22;16;10;37302;3658;1876;0;0
5837;2022;8;0;72;7;13;6;-30;0;1;1;2;61;1;82;28;11;92;38;24;13;43271;4641;2931;0;0
5837;2023;57;1;6;0;1;2;1;0;0;0;0;61;0;5;21;14;3;1;0;0;2361;73;464;0;0
5851;2021;14;0;71;0;15;12;-3;0;0;0;0;62;0;28;0;0;89;28;12;3;45735;529;17;0;0
5851;2022;48;1;73;25;30;54;-1;12;16;0;0;67;3;159;24;13;36;17;21;28;49636;18560;1604;0;0
5853;2021;3;0;42;3;5;17;6;0;1;0;0;64;0;28;6;4;46;13;8;2;22852;1612;862;0;0
5853;2022;3;0;78;2;17;10;-10;0;0;1;1;65;1;53;143;58;115;44;28;15;47698;756;1974;0;0
5853;2023;36;1;9;0;2;4;-2;0;0;0;0;59;0;7;1;0;5;5;3;7;6382;362;372;0;0
5856;2021;11;0;71;5;15;20;-5;1;3;1;6;64;1;61;148;79;79;46;17;8;32799;6497;5671;0;0
5856;2022;35;1;76;13;22;50;-23;7;7;1;0;64;3;113;135;70;97;23;22;35;56241;17183;3611;0;0
3;2021;20;0;79;31;29;47;21;12;7;2;6;69;8;210;957;494;69;62;54;19;67173;14800;6501;0;0
3;2022;20;0;82;32;40;20;23;0;13;2;1;66;5;118;1088;524;93;64;33;17;70187;11911;3439;0;0
3;2023;20;0;82;14;23;10;-6;3;7;0;0;64;3;138;271;130;84;40;27;23;50495;15540;843;0;0
33;2021;59;1;12;3;2;4;1;0;0;0;0;63;1;18;18;8;24;6;7;8;11102;246;917;0;0
33;2021;1;0;16;1;1;0;-2;0;0;0;0;60;0;5;9;2;19;6;1;2;8938;49;504;0;0
33;2022;59;1;75;14;30;75;4;2;0;1;4;62;2;111;264;115;217;28;35;57;62631;854;12677;1;0
33;2023;59;1;40;2;3;2;-1;1;0;0;0;58;0;17;7;5;62;5;11;14;18003;344;3168;0;0
34;2021;32;1;21;2;8;10;7;0;0;0;0;77;0;42;0;0;26;7;16;74;22852;2130;3581;0;0
34;2021;23;0;45;1;6;24;-10;0;0;0;2;57;0;49;0;0;44;7;19;62;47316;637;3994;0;0
34;2022;41;1;65;4;22;47;-11;1;4;1;0;63;1;116;1;0;78;20;28;117;65892;1730;8772;1;0
34;2023;36;1;10;0;1;4;-2;0;0;0;0;70;0;12;0;0;10;4;4;26;10509;117;1521;0;0
34;2023;3;0;4;0;1;4;-3;0;0;0;0;53;0;9;0;0;3;0;0;6;3080;0;138;0;0
62;2021;30;0;82;3;20;48;17;0;2;0;3;60;1;100;0;0;88;9;30;124;83782;1797;9092;0;0
62;2022;30;0;82;7;14;28;18;1;1;0;1;58;1;120;0;0;79;10;28;103;80194;1184;3712;0;0
62;2023;30;0;71;2;22;27;15;0;0;1;3;59;0;103;0;0;88;15;30;106;69112;1837;5079;0;0
73;2021;31;0;82;10;13;28;10;1;1;3;6;62;2;104;734;384;72;79;29;16;58442;2259;13822;0;0
73;2022;31;0;78;12;23;24;12;0;0;2;1;61;0;72;506;275;64;35;29;15;47700;48;9287;0;0
73;2023;34;1;71;10;22;32;-19;4;10;0;0;68;3;154;1255;695;118;19;20;27;56357;17478;593;0;0
96;2021;57;1;39;3;4;61;-4;0;0;1;0;59;1;31;136;75;38;14;2;12;15676;277;7526;3;0
96;2022;57;1;52;6;10;53;-10;0;0;0;0;58;1;48;107;59;82;13;7;11;32215;202;5635;1;1
96;2023;12;0;49;2;6;2;-20;0;0;0;0;55;0;17;271;134;32;23;10;4;22415;443;945;0;0
121;2021;51;1;18;5;7;4;-1;3;3;0;0;74;1;53;0;0;20;6;10;35;16877;3409;1610;0;0
121;2022;62;1;5;1;1;5;3;0;0;1;0;76;0;13;1;0;6;4;5;8;4458;105;577;1;0
121;2023;54;1;5;0;0;2;-3;0;0;0;0;57;0;9;1;0;5;4;3;5;4461;254;376;0;0
133;2021;16;0;53;4;10;14;-3;1;2;2;3;65;0;33;64;27;114;27;14;8;41116;2745;2351;0;0
133;2022;16;0;82;10;32;24;-5;0;0;0;5;63;3;124;27;12;126;68;23;26;67956;308;10729;0;0
133;2023;60;1;66;16;19;24;-7;7;8;0;0;66;2;161;102;47;60;23;18;30;53679;13705;4130;0;0
178;2021;12;0;57;7;13;40;8;1;2;0;0;60;1;123;1;0;60;15;24;47;56059;3540;3314;0;0
178;2021;28;0;16;0;5;8;1;0;2;0;0;63;0;33;0;0;16;3;11;11;13628;4083;1010;0;0
178;2022;28;0;82;12;16;32;-4;2;1;0;1;59;2;140;0;0;87;13;40;79;83344;3803;3299;0;0
178;2023;33;1;26;3;7;16;-5;1;2;0;0;67;1;63;0;0;20;14;15;44;22650;2767;3061;0;0
180;2021;26;0;46;3;11;6;5;0;0;1;4;60;1;48;389;205;32;29;12;7;27584;161;3506;0;0
180;2022;57;1;68;16;10;54;16;2;1;1;0;62;1;100;434;260;46;26;24;30;38741;3277;10565;0;0
180;2023;48;1;20;1;1;4;-4;0;0;0;0;58;0;9;63;37;4;4;10;6;7076;26;2992;0;0
195;2021;3;0;64;8;22;41;17;3;6;1;2;61;2;99;0;0;80;9;36;72;65573;5016;9353;1;0
195;2021;12;0;11;1;0;4;2;0;0;0;0;57;0;15;0;0;9;0;2;5;10417;121;787;0;0
195;2022;12;0;47;3;10;23;-5;0;1;0;1;55;0;64;0;0;38;7;14;47;44121;1947;1259;1;1
195;2022;19;0;19;2;1;4;-3;0;0;0;0;55;0;23;0;0;26;6;7;23;17560;43;2652;0;0
195;2023;20;0;30;1;3;21;7;0;0;0;0;56;1;23;0;0;33;10;6;40;27181;44;1021;0;0
195;2023;123;1;5;2;1;4;-5;0;0;0;0;51;0;6;0;0;4;2;2;7;5023;101;262;0;0
195;2023;31;0;1;0;1;0;-1;0;0;0;0;46;0;1;0;0;0;0;0;1;927;0;99;0;0
202;2021;23;0;82;18;29;42;-40;11;17;1;0;73;2;130;4;1;172;76;37;14;77186;18469;891;0;0
202;2022;23;0;82;13;18;16;1;4;2;1;0;66;5;91;3;1;108;64;35;10;67348;3983;678;0;0
202;2023;54;1;68;17;36;50;-3;5;14;0;2;69;4;170;70;27;40;28;35;50;55839;17157;4718;0;0
213;2021;11;0;82;5;17;82;-16;2;4;1;3;58;1;119;0;0;68;14;47;70;75771;8535;8448;4;0
213;2022;24;0;63;2;11;29;-17;1;0;0;0;56;0;62;0;0;66;19;33;76;55532;1359;5899;0;0
213;2023;24;0;77;3;22;58;-33;0;0;0;1;57;0;124;0;0;93;22;55;123;76792;157;10734;2;1
239;2021;5;0;76;2;12;96;-2;0;1;0;2;57;1;62;2;1;81;9;29;84;75299;694;11245;4;1
239;2022;9;0;39;5;11;17;25;0;0;0;2;58;0;67;0;0;43;10;13;45;38066;292;3219;1;0
239;2023;9;0;48;1;11;10;-2;0;0;0;2;59;0;69;9;2;65;16;26;99;42997;130;2937;0;0
255;2021;26;0;79;11;26;31;-3;2;8;0;0;67;0;112;37;14;128;77;25;4;74280;5612;379;0;0
255;2022;26;0;82;42;38;14;17;3;0;0;0;69;7;221;35;16;108;71;30;19;82594;3422;396;0;0
255;2023;26;0;56;12;9;28;-10;0;0;3;0;63;2;102;26;13;51;52;27;10;35484;337;5728;0;0
260;2021;15;0;51;0;2;18;-9;0;0;0;0;59;0;23;7;2;59;16;7;1;26439;561;767;0;0
260;2022;15;0;63;7;17;66;-15;0;0;0;0;60;1;66;10;6;101;43;8;6;46058;406;804;4;2
260;2023;53;1;31;9;10;34;4;2;7;0;0;70;2;66;3;1;65;13;6;1;18689;9121;128;2;0
260;2023;8;0;20;1;2;7;-8;0;0;0;0;57;0;17;7;5;24;9;1;5;10283;206;23;1;0
486;2021;33;1;69;9;20;72;-15;2;0;0;3;65;2;123;0;0;138;20;28;61;65609;3569;10216;2;0
486;2022;33;1;32;2;6;6;1;0;0;0;0;60;0;30;0;0;33;4;10;26;29226;90;2916;0;0
808;2021;20;0;82;9;12;44;16;1;1;0;0;58;3;103;0;0;74;12;33;79;85236;1449;8820;0;0
808;2022;40;1;42;5;7;12;14;2;1;1;0;73;1;75;0;0;41;24;38;108;45497;3955;6207;0;0
808;2022;20;0;12;0;6;2;-2;0;0;0;0;55;0;22;0;0;11;4;6;16;12172;466;718;0;0
808;2023;37;1;75;2;14;46;-1;0;1;1;0;68;0;66;0;0;115;31;63;205;79021;1132;15318;0;0
850;2021;29;0;14;0;5;6;0;0;0;0;2;58;0;3;6;2;14;9;3;2;8546;113;691;0;0
850;2021;5;0;67;7;19;16;6;1;1;1;2;62;1;55;116;54;84;32;21;12;45076;319;5231;0;0
850;2022;5;0;65;16;11;17;-6;0;0;1;1;59;3;67;14;4;67;52;17;16;47482;85;2493;0;0
850;2023;41;1;11;5;7;4;1;0;1;0;0;74;0;32;17;7;16;4;7;14;11147;1232;437;0;0
850;2023;7;0;60;8;12;28;-20;1;0;0;0;58;0;75;0;0;58;55;18;20;47734;556;29;2;0
998;2021;44;1;65;2;23;28;8;0;1;1;1;58;2;80;0;0;84;34;23;116;66468;641;12630;0;0
998;2022;44;1;68;10;17;22;3;0;1;3;1;58;2;91;2;1;89;32;35;123;63243;972;8259;0;0
998;2023;44;1;5;0;0;2;-2;0;0;0;0;60;0;3;0;0;6;3;2;6;3967;0;796;0;0
1093;2023;60;1;4;0;2;0;2;0;0;0;2;70;0;2;0;0;4;1;7;11;3296;240;1088;0;0
1093;2022;62;1;11;1;5;6;4;0;0;0;1;64;0;21;0;0;10;5;11;13;10811;304;2076;0;0
1093;2022;48;1;53;5;25;42;-3;1;6;1;0;62;1;90;0;0;37;13;27;74;49911;5298;5907;0;0
1093;2021;43;1;66;7;24;34;11;1;2;1;0;61;1;110;0;0;81;19;51;99;69703;1076;10949;0;0
2170;2021;53;1;67;15;12;115;-6;2;2;0;0;58;3;78;62;28;107;22;12;23;43970;1618;3724;17;5
2170;2022;33;1;69;10;12;60;-13;1;1;1;0;59;2;89;117;59;128;20;17;22;39431;557;6054;2;0
2205;2021;50;1;65;19;30;32;-10;5;18;0;0;68;4;165;103;51;75;19;9;19;50888;18220;35;0;0
2205;2022;50;1;43;2;13;15;-14;0;4;0;1;59;0;60;40;20;27;5;3;0;22322;5329;2644;1;0
23;2021;24;0;78;15;30;77;13;7;12;1;3;64;2;228;1;0;103;19;68;78;92288;16401;6004;0;0
23;2022;24;0;82;13;32;34;2;4;12;0;1;64;1;223;0;0;119;28;56;100;99278;13996;3834;0;0
23;2023;24;0;82;18;51;42;-2;7;20;0;0;66;2;272;0;0;137;29;104;101;95232;15537;5357;0;0
23;2024;24;0;81;9;25;38;-7;0;1;0;0;61;1;161;0;0;130;17;65;81;93216;2198;5434;0;0
23;2025;24;0;23;3;5;12;7;0;0;0;0;62;2;45;0;0;24;5;24;19;24210;56;1498;0;0
23;2025;125;1;51;6;18;28;1;0;5;0;0;59;0;84;26;12;54;16;27;61;48624;3616;6720;0;0
37;2021;24;0;82;14;16;44;-14;1;3;1;2;64;1;102;920;450;84;81;50;30;76543;3999;6518;0;0
37;2022;24;0;82;16;17;10;-28;1;1;0;0;62;1;137;96;44;116;66;32;36;64854;3445;2919;0;0
37;2023;30;0;46;6;9;14;4;0;0;0;0;60;0;37;326;164;39;21;17;16;28182;156;1004;0;0
37;2024;12;0;2;0;1;0;1;0;0;0;0;47;0;0;24;8;0;4;1;0;1049;9;183;0;0
37;2024;57;1;4;0;1;0;0;0;0;0;0;60;0;2;39;21;5;1;0;0;1833;0;532;0;0
37;2024;60;1;13;4;2;8;-5;2;2;0;0;63;0;22;49;30;12;3;6;1;7002;1899;286;0;0
37;2024;50;1;48;11;18;12;-4;4;6;1;0;65;5;88;95;39;55;25;23;14;31920;9038;897;0;0
37;2025;125;1;54;16;12;4;-8;1;0;0;0;61;2;98;89;51;75;19;15;30;41437;1095;3567;0;0
37;2025;124;0;4;0;1;2;-4;0;0;0;1;52;0;2;13;6;2;2;0;1;1952;109;562;0;0
42;2021;2;0;72;5;10;14;-12;0;2;4;3;59;2;57;420;164;59;62;18;15;37498;713;13812;0;0
42;2022;27;0;30;2;6;0;-5;0;0;0;0;57;1;20;170;54;15;6;7;2;13633;186;331;0;0
42;2022;33;1;7;2;4;2;-1;0;0;1;0;66;0;10;126;61;11;2;2;6;6815;0;1233;0;0
42;2022;41;1;24;5;6;10;-10;2;1;1;0;66;0;47;360;155;34;9;10;12;21563;2870;3113;0;0
42;2022;7;0;15;2;2;6;-4;0;0;0;0;56;0;16;181;61;10;15;5;1;13844;484;547;0;0
42;2023;41;1;68;10;21;31;10;2;1;0;3;64;0;114;717;302;81;34;12;49;55098;4288;6292;1;0
44;2021;4;0;82;6;12;56;4;0;1;1;3;61;2;150;1;1;115;16;60;47;100685;4601;10108;0;0
44;2022;4;0;82;4;22;34;-33;0;1;0;2;59;1;170;1;0;84;19;47;81;98409;3911;8862;0;0
44;2023;8;0;71;11;28;20;-31;1;6;0;0;61;0;179;0;0;128;19;75;38;80849;6767;9324;0;0
44;2024;8;0;79;3;11;37;-16;0;0;0;0;57;1;135;0;0;87;16;54;90;78688;795;7947;1;0
44;2025;125;1;54;4;12;38;-3;0;2;0;0;59;0;102;0;0;80;7;22;47;54967;4777;5324;0;0
44;2025;19;0;12;1;3;2;-1;0;0;0;0;54;0;9;3;1;10;1;1;9;11609;146;513;0;0
44;2025;124;0;4;0;0;0;-6;0;0;0;0;53;0;9;0;0;3;0;0;3;4579;0;236;0;0
47;2021;15;0;14;1;5;4;1;0;1;0;2;66;0;16;38;18;16;9;4;1;11030;574;2169;0;0
