Game Id;PlayerId;TeamId;Game Rating;SA;GA;SV;SV%;TOI;PIM
55231;9273;93;0;0;0;0;.00nan;0;0
55233;6687;87;74;29;2;27;.931;3517000;0
55233;7717;87;0;0;0;0;.00nan;0;0
55233;8745;102;93;20;0;20;1.000;3600000;0
55233;8847;102;0;0;0;0;.00nan;0;0
55235;7735;96;0;0;0;0;.00nan;0;0
55235;8768;91;0;0;0;0;.00nan;0;0
55235;8820;96;10;27;7;20;.741;3600000;0
55235;9274;91;63;24;2;22;.917;3600000;0
55237;7716;89;48;24;4;20;.833;3600000;0
55237;8236;101;29;27;6;21;.778;3072000;0
55237;8875;101;50;1;0;1;1.000;490000;0
55237;9226;89;0;0;0;0;.00nan;0;0
55239;7654;97;77;51;5;46;.902;3600000;0
55239;7666;97;0;0;0;0;.00nan;0;0
55239;9291;104;0;0;0;0;.00nan;0;0
55239;9943;104;39;7;2;5;.714;3600000;0
55241;8165;88;0;0;0;0;.00nan;0;0
55241;8236;101;0;0;0;0;.00nan;0;0
55241;8875;101;63;51;6;45;.882;3600000;0
55241;9944;88;52;8;1;7;.875;3600000;0
55243;8322;86;48;26;3;23;.885;3231000;0
55243;8768;91;51;23;3;20;.870;3600000;0
55243;9274;91;0;0;0;0;.00nan;0;0
55243;9287;86;27;7;3;4;.571;369000;0
55245;7735;96;64;36;3;33;.917;3600000;0
55245;7749;100;55;35;4;31;.886;3596000;0
55245;8820;96;0;0;0;0;.00nan;0;0
55245;9275;100;0;0;0;0;.00nan;0;0
55247;8320;93;0;0;0;0;.00nan;0;0
55247;8794;90;30;26;6;20;.769;3523000;0
55247;9227;90;0;0;0;0;.00nan;0;0
55247;9273;93;61;33;4;29;.879;3600000;0
55249;7078;99;0;0;0;0;.00nan;0;0
55249;7218;99;55;25;3;22;.880;3560000;0
55249;7630;94;84;37;2;35;.946;3600000;0
55249;8314;94;0;0;0;0;.00nan;0;0
55251;6581;98;38;16;3;13;.813;3554000;0
55251;7716;89;0;0;0;0;.00nan;0;0
55251;9226;89;91;44;1;43;.977;3600000;0
55251;9367;98;0;0;0;0;.00nan;0;0
55253;7142;85;26;35;7;28;.800;2308000;0
55253;7211;103;86;23;1;22;.957;3600000;0
55253;7215;103;0;0;0;0;.00nan;0;0
55253;9353;85;85;18;0;18;1.000;1292000;0
55255;6687;87;68;31;3;28;.903;3600000;0
55255;7717;87;0;0;0;0;.00nan;0;0
55255;9245;95;67;34;4;30;.882;3596000;0
55255;9279;95;0;0;0;0;.00nan;0;0
55257;8745;102;70;7;0;7;1.000;3600000;0
55257;8847;102;0;0;0;0;.00nan;0;0
55257;8869;92;43;37;6;31;.838;2606000;0
55257;9379;92;34;24;5;19;.792;994000;0
55271;6824;67;87;40;3;37;.925;3643000;0
55271;7269;67;0;0;0;0;.00nan;0;0
55271;8499;78;35;15;4;11;.733;3643000;0
55271;9247;78;0;0;0;0;.00nan;0;0
55272;7237;75;0;0;0;0;.00nan;0;0
55272;7598;66;40;26;4;22;.846;3512000;0
55272;7840;66;0;0;0;0;.00nan;0;0
55272;9060;75;92;40;2;38;.950;3600000;0
55262;6939;69;41;59;9;50;.847;3347000;0
55262;8420;76;0;0;0;0;.00nan;0;0
55262;9034;76;58;13;1;12;.923;3600000;0
55262;9068;69;56;4;0;4;1.000;253000;0
55365;6821;71;0;0;0;0;.00nan;0;0
55365;7864;83;59;35;5;30;.857;3703000;0
55365;8938;83;0;0;0;0;.00nan;0;0
55365;9347;71;60;47;6;41;.872;3703000;0
55488;7409;70;41;28;5;23;.821;3600000;0
55488;8367;70;0;0;0;0;.00nan;0;0
55488;8429;73;0;0;0;0;.00nan;0;0
55488;9350;73;13;29;7;22;.759;3560000;0
55355;7389;74;66;24;2;22;.917;3600000;0
55355;7855;84;43;45;8;37;.822;3600000;0
55355;8442;74;0;0;0;0;.00nan;0;0
55355;9004;84;0;0;0;0;.00nan;0;0
55352;7908;64;0;0;0;0;.00nan;0;0
55352;8404;64;77;26;2;24;.923;3553000;0
55352;8450;81;0;0;0;0;.00nan;0;0
55352;9391;81;92;27;1;26;.963;3600000;0
55269;7596;79;59;18;2;16;.889;3600000;0
55269;7904;79;0;0;0;0;.00nan;0;0
55269;7911;65;97;46;3;43;.935;3569000;0
55269;8953;65;0;0;0;0;.00nan;0;0
55383;6824;67;64;32;4;28;.875;3567000;0
55383;7269;67;0;0;0;0;.00nan;0;0
55383;7389;74;0;0;0;0;.00nan;0;0
55383;8442;74;61;20;2;18;.900;3600000;0
55301;6939;69;98;45;1;44;.978;3600000;0
55301;8474;63;0;0;0;0;.00nan;0;0
55301;8476;63;40;17;3;14;.824;3549000;0
55301;9068;69;0;0;0;0;.00nan;0;0
55277;6905;68;0;0;0;0;.00nan;0;0
55277;7409;70;0;0;0;0;.00nan;0;0
55277;7816;68;96;33;2;31;.939;3600000;0
55277;8367;70;69;35;3;32;.914;3574000;0
55258;7271;82;67;41;4;37;.902;3600000;0
55258;7864;83;32;15;3;12;.800;1228000;0
55258;8511;82;0;0;0;0;.00nan;0;0
55258;8938;83;36;27;5;22;.815;2372000;0
55259;7849;72;0;0;0;0;.00nan;0;0
55259;8133;77;52;39;5;34;.872;3573000;0
55259;8711;72;51;26;4;22;.846;3600000;0
55259;8939;77;0;0;0;0;.00nan;0;0
55260;7237;75;87;45;3;42;.933;3672000;0
55260;8956;80;36;21;4;17;.810;3672000;0
55260;8991;80;0;0;0;0;.00nan;0;0
55260;9060;75;0;0;0;0;.00nan;0;0
55283;6905;68;76;48;5;43;.896;3600000;0
55283;7598;66;39;36;6;30;.833;3575000;0
55283;7816;68;0;0;0;0;.00nan;0;0
55283;7840;66;0;0;0;0;.00nan;0;0
55287;8420;76;68;33;3;30;.909;3600000;0
55287;8956;80;0;0;0;0;.00nan;0;0
55287;8991;80;47;30;4;26;.867;3527000;0
55287;9034;76;0;0;0;0;.00nan;0;0
55261;7271;82;66;32;3;29;.906;3600000;0
55261;7855;84;28;44;8;36;.818;3600000;0
55261;8511;82;0;0;0;0;.00nan;0;0
55261;9004;84;0;0;0;0;.00nan;0;0
55294;6821;71;87;42;4;38;.905;3900000;0
55294;8499;78;0;0;0;0;.00nan;0;0
55294;9247;78;60;35;4;31;.886;3900000;0
55294;9347;71;0;0;0;0;.00nan;0;0
55264;7596;79;0;0;0;0;.00nan;0;0
55264;7904;79;47;16;2;14;.875;3900000;0
55264;8133;77;100;65;2;63;.969;3900000;0
55264;8939;77;0;0;0;0;.00nan;0;0
55270;7911;65;63;29;3;26;.897;3600000;0
55270;8450;81;0;0;0;0;.00nan;0;0
55270;8953;65;0;0;0;0;.00nan;0;0
55270;9391;81;53;36;5;31;.861;3529000;0
55263;6821;71;0;0;0;0;.00nan;0;0
55263;7855;84;0;0;0;0;.00nan;0;0
55263;9004;84;13;27;7;20;.741;3600000;0
55263;9347;71;63;29;4;25;.862;3600000;0
55290;7409;70;44;33;6;27;.818;3219000;0
55290;7849;72;51;28;4;24;.857;3600000;0
55290;8367;70;50;1;0;1;1.000;308000;0
55290;8711;72;0;0;0;0;.00nan;0;0
55374;8429;73;0;0;0;0;.00nan;0;0
55374;8499;78;45;19;3;16;.842;3523000;0
55374;9247;78;0;0;0;0;.00nan;0;0
55374;9350;73;94;39;1;38;.974;3600000;0
55273;7237;75;0;0;0;0;.00nan;0;0
55273;7864;83;51;22;3;19;.864;3600000;0
55273;8938;83;0;0;0;0;.00nan;0;0
55273;9060;75;65;51;5;46;.902;3542000;0
55278;7908;64;54;4;0;4;1.000;382000;0
55278;8404;64;28;44;8;36;.818;3182000;0
55278;8474;63;10;20;6;14;.700;2933000;0
55278;8476;63;58;5;0;5;1.000;667000;0
55382;6939;69;74;49;5;44;.898;3600000;0
55382;7389;74;19;19;6;13;.684;3089000;0
55382;8442;74;55;4;0;4;1.000;438000;0
55382;9068;69;0;0;0;0;.00nan;0;0
55276;8133;77;47;49;6;43;.878;3199000;0
55276;8939;77;55;12;1;11;.917;401000;0
55276;8956;80;47;17;2;15;.882;3600000;0
55276;8991;80;0;0;0;0;.00nan;0;0
55303;7849;72;0;0;0;0;.00nan;0;0
55303;8429;73;52;9;1;8;.889;487000;0
55303;8711;72;38;13;3;10;.769;3600000;0
55303;9350;73;49;45;6;39;.867;3113000;0
55295;7596;79;59;33;4;29;.879;3900000;0
55295;7904;79;0;0;0;0;.00nan;0;0
55295;8420;76;0;0;0;0;.00nan;0;0
55295;9034;76;36;22;4;18;.818;3900000;0
55265;7271;82;100;39;1;38;.974;3600000;0
55265;8450;81;0;0;0;0;.00nan;0;0
55265;8511;82;0;0;0;0;.00nan;0;0
55265;9391;81;51;22;3;19;.864;3539000;0
55320;7598;66;0;0;0;0;.00nan;0;0
55320;7840;66;29;25;5;20;.800;3900000;0
55320;7908;64;60;33;5;28;.848;3892000;0
55320;8404;64;0;0;0;0;.00nan;0;0
55274;6905;68;0;0;0;0;.00nan;0;0
55274;7816;68;35;15;4;11;.733;3547000;0
55274;7911;65;91;42;2;40;.952;3600000;0
55274;8953;65;0;0;0;0;.00nan;0;0
55898;7389;74;92;29;1;28;.966;3600000;0
55898;7598;66;29;31;6;25;.806;3600000;0
55898;7840;66;0;0;0;0;.00nan;0;0
55898;8442;74;0;0;0;0;.00nan;0;0
55281;6939;69;100;48;2;46;.958;3900000;0
55281;7237;75;0;0;0;0;.00nan;0;0
55281;9060;75;70;27;2;25;.926;3900000;0
55281;9068;69;0;0;0;0;.00nan;0;0
55371;6821;71;72;41;4;37;.902;3600000;0
55371;8450;81;86;34;1;33;.971;3600000;0
55371;9347;71;0;0;0;0;.00nan;0;0
55371;9391;81;0;0;0;0;.00nan;0;0
55267;7271;82;84;33;2;31;.939;3900000;0
55267;7409;70;0;0;0;0;.00nan;0;0
55267;8367;70;70;36;2;34;.944;3900000;0
55267;8511;82;0;0;0;0;.00nan;0;0
55266;6824;67;99;21;0;21;1.000;3600000;0
55266;7269;67;0;0;0;0;.00nan;0;0
55266;7855;84;0;0;0;0;.00nan;0;0
55266;9004;84;62;41;4;37;.902;3600000;0
55285;8133;77;66;27;2;25;.926;2413000;0
55285;8499;78;0;0;0;0;.00nan;0;0
55285;8939;77;37;25;4;21;.840;1187000;0
55285;9247;78;71;18;1;17;.944;3600000;0
55326;8429;73;0;0;0;0;.00nan;0;0
55326;8474;63;0;0;0;0;.00nan;0;0
55326;8476;63;81;13;0;13;1.000;3600000;0
55326;9350;73;88;57;5;52;.912;3600000;0
55304;6824;67;64;37;4;33;.892;3600000;0
55304;7269;67;0;0;0;0;.00nan;0;0
55304;7596;79;57;19;2;17;.895;3600000;0
55304;7904;79;0;0;0;0;.00nan;0;0
55268;7855;84;45;49;7;42;.857;2855000;0
55268;8420;76;51;11;2;9;.818;3600000;0
55268;9004;84;56;9;1;8;.889;745000;0
55268;9034;76;0;0;0;0;.00nan;0;0
55275;7864;83;97;53;3;50;.943;3577000;0
55275;8938;83;0;0;0;0;.00nan;0;0
55275;8956;80;52;14;2;12;.857;3600000;0
55275;8991;80;0;0;0;0;.00nan;0;0
55293;7849;72;0;0;0;0;.00nan;0;0
55293;8499;78;60;41;5;36;.878;3600000;0
55293;8711;72;45;26;4;22;.846;3600000;0
55293;9247;78;0;0;0;0;.00nan;0;0
55291;7908;64;0;0;0;0;.00nan;0;0
55291;7911;65;85;47;3;44;.936;3600000;0
55291;8404;64;46;30;4;26;.867;3564000;0
55291;8953;65;0;0;0;0;.00nan;0;0
55284;6905;68;88;19;0;19;1.000;3600000;0
55284;6939;69;98;65;5;60;.923;3600000;0
55284;7816;68;0;0;0;0;.00nan;0;0
55284;9068;69;0;0;0;0;.00nan;0;0
55316;7911;65;0;0;0;0;.00nan;0;0
55316;8429;73;0;0;0;0;.00nan;0;0
55316;8953;65;33;29;5;24;.828;3541000;0
55316;9350;73;55;29;3;26;.897;3600000;0
55314;7271;82;44;38;6;32;.842;3302000;0
55314;7389;74;73;15;1;14;.933;3600000;0
55314;8442;74;0;0;0;0;.00nan;0;0
55314;8511;82;51;5;0;5;1.000;298000;0
55280;7237;75;79;40;3;37;.925;3600000;0
55280;7596;79;48;28;4;24;.857;3578000;0
55280;7904;79;0;0;0;0;.00nan;0;0
55280;9060;75;0;0;0;0;.00nan;0;0
55432;7409;70;47;19;2;17;.895;3600000;0
55432;7908;64;0;0;0;0;.00nan;0;0
55432;8367;70;0;0;0;0;.00nan;0;0
55432;8404;64;57;33;4;29;.879;3517000;0
55310;7271;82;0;0;0;0;.00nan;0;0
55310;8450;81;0;0;0;0;.00nan;0;0
55310;8511;82;26;20;5;15;.750;3600000;0
55310;9391;81;23;25;6;19;.760;3543000;0
55297;7598;66;39;26;4;22;.846;3566000;0
55297;7840;66;0;0;0;0;.00nan;0;0
55297;7849;72;66;34;3;31;.912;3600000;0
55297;8711;72;0;0;0;0;.00nan;0;0
55289;6905;68;38;26;5;21;.808;3600000;0
55289;7816;68;0;0;0;0;.00nan;0;0
55289;8133;77;99;41;1;40;.976;3600000;0
55289;8939;77;0;0;0;0;.00nan;0;0
55302;6939;69;92;54;5;49;.907;3565000;0
55302;7864;83;52;20;3;17;.850;3600000;0
55302;8938;83;0;0;0;0;.00nan;0;0
55302;9068;69;0;0;0;0;.00nan;0;0
55305;8474;63;62;36;3;33;.917;3011000;0
55305;8476;63;33;12;3;9;.750;589000;0
55305;8956;80;68;30;3;27;.900;3600000;0
55305;8991;80;0;0;0;0;.00nan;0;0
55459;7598;66;0;0;0;0;.00nan;0;0
55459;7840;66;53;8;1;7;.875;3600000;0
55459;7908;64;18;33;7;26;.788;2133000;0
55459;8404;64;52;28;4;24;.857;1467000;0
55300;7864;83;0;0;0;0;.00nan;0;0
55300;8499;78;0;0;0;0;.00nan;0;0
55300;8938;83;79;33;2;31;.939;3600000;0
55300;9247;78;69;29;3;26;.897;3600000;0
55286;8133;77;0;0;0;0;.00nan;0;0
55286;8420;76;0;0;0;0;.00nan;0;0
55286;8939;77;50;46;6;40;.870;3566000;0
55286;9034;76;44;27;4;23;.852;3600000;0
55311;7409;70;0;0;0;0;.00nan;0;0
55311;7849;72;0;0;0;0;.00nan;0;0
55311;8367;70;79;36;3;33;.917;3900000;0
55311;8711;72;82;37;3;34;.919;3900000;0
55402;7389;74;97;36;1;35;.972;3600000;0
55402;8442;74;0;0;0;0;.00nan;0;0
55402;8474;63;0;0;0;0;.00nan;0;0
55402;8476;63;86;43;3;40;.930;3556000;0
55434;6821;71;76;25;1;24;.960;3600000;0
55434;8450;81;58;49;6;43;.878;3226000;0
55434;9347;71;0;0;0;0;.00nan;0;0
55434;9391;81;53;2;0;2;1.000;374000;0
55328;7911;65;73;38;3;35;.921;3600000;0
55328;8429;73;0;0;0;0;.00nan;0;0
55328;8953;65;0;0;0;0;.00nan;0;0
55328;9350;73;70;39;4;35;.897;3571000;0
55279;7237;75;0;0;0;0;.00nan;0;0
55279;7855;84;72;19;1;18;.947;3600000;0
55279;9004;84;0;0;0;0;.00nan;0;0
55279;9060;75;45;34;5;29;.853;3600000;0
55673;7271;82;56;26;4;22;.846;3600000;0
55673;7855;84;0;0;0;0;.00nan;0;0
55673;8511;82;0;0;0;0;.00nan;0;0
55673;9004;84;76;58;5;53;.914;3550000;0
55298;6821;71;68;29;2;27;.931;1799000;0
55298;8956;80;55;24;3;21;.875;3600000;0
55298;8991;80;0;0;0;0;.00nan;0;0
55298;9347;71;41;34;6;28;.824;1801000;0
55288;7596;79;61;42;5;37;.881;3595000;0
55288;7904;79;0;0;0;0;.00nan;0;0
55288;8420;76;50;21;3;18;.857;3600000;0
55288;9034;76;0;0;0;0;.00nan;0;0
55299;6905;68;0;0;0;0;.00nan;0;0
55299;7389;74;0;0;0;0;.00nan;0;0
55299;7816;68;81;21;0;21;1.000;3600000;0
55299;8442;74;61;46;5;41;.891;3600000;0
55330;6824;67;24;44;8;36;.818;3333000;0
55330;7269;67;43;4;1;3;.750;267000;0
55330;8474;63;72;26;2;24;.923;3600000;0
55330;8476;63;0;0;0;0;.00nan;0;0
55984;7237;75;95;51;3;48;.941;3900000;0
55984;8499;78;0;0;0;0;.00nan;0;0
55984;9060;75;0;0;0;0;.00nan;0;0
55984;9247;78;49;26;3;23;.885;3900000;0
55981;7409;70;52;22;3;19;.864;3600000;0
55981;7596;79;0;0;0;0;.00nan;0;0
55981;7904;79;80;45;4;41;.911;3600000;0
55981;8367;70;0;0;0;0;.00nan;0;0
55296;8420;76;0;0;0;0;.00nan;0;0
55296;8429;73;67;34;3;31;.912;2773000;0
55296;9034;76;32;23;5;18;.783;3600000;0
55296;9350;73;40;20;4;16;.800;810000;0
55335;7849;72;0;0;0;0;.00nan;0;0
55335;8450;81;0;0;0;0;.00nan;0;0
55335;8711;72;70;31;3;28;.903;3600000;0
55335;9391;81;20;34;8;26;.765;3600000;0
55319;6939;69;68;36;3;33;.917;3541000;0
55319;7911;65;77;30;2;28;.933;3600000;0
55319;8953;65;0;0;0;0;.00nan;0;0
55319;9068;69;0;0;0;0;.00nan;0;0
55317;6821;71;74;39;5;34;.872;3576000;0
55317;8956;80;0;0;0;0;.00nan;0;0
55317;8991;80;69;32;3;29;.906;3600000;0
55317;9347;71;0;0;0;0;.00nan;0;0
55312;7598;66;86;16;0;16;1.000;3600000;0
55312;7840;66;0;0;0;0;.00nan;0;0
55312;8133;77;97;39;2;37;.949;3600000;0
55312;8939;77;0;0;0;0;.00nan;0;0
55282;7855;84;52;17;2;15;.882;1923000;0
55282;8499;78;56;21;2;19;.905;3600000;0
55282;9004;84;30;32;6;26;.813;1677000;0
55282;9247;78;0;0;0;0;.00nan;0;0
55368;6824;67;56;26;3;23;.885;3571000;0
55368;7237;75;85;35;2;33;.943;3600000;0
55368;7269;67;0;0;0;0;.00nan;0;0
55368;9060;75;0;0;0;0;.00nan;0;0
55964;7389;74;64;16;1;15;.938;3600000;0
55964;8429;73;0;0;0;0;.00nan;0;0
55964;8442;74;0;0;0;0;.00nan;0;0
55964;9350;73;62;43;5;38;.884;3600000;0
55309;7911;65;37;22;4;18;.818;1048000;0
55309;8953;65;52;33;4;29;.879;2552000;0
55309;8956;80;54;13;2;11;.846;3600000;0
55309;8991;80;0;0;0;0;.00nan;0;0
55324;6905;68;0;0;0;0;.00nan;0;0
55324;7816;68;51;44;6;38;.864;3600000;0
55324;8474;63;0;0;0;0;.00nan;0;0
55324;8476;63;95;39;2;37;.949;3600000;0
55323;8133;77;0;0;0;0;.00nan;0;0
55323;8420;76;37;18;4;14;.778;3600000;0
55323;8939;77;64;54;6;48;.889;3531000;0
55323;9034;76;0;0;0;0;.00nan;0;0
55313;7855;84;67;38;3;35;.921;2464000;0
55313;7864;83;31;11;3;8;.727;3600000;0
55313;8938;83;0;0;0;0;.00nan;0;0
55313;9004;84;39;21;4;17;.810;1136000;0
55329;7271;82;76;24;1;23;.958;3600000;0
55329;8450;81;63;34;4;30;.882;3600000;0
55329;8511;82;0;0;0;0;.00nan;0;0
55329;9391;81;0;0;0;0;.00nan;0;0
55321;7409;70;66;31;3;28;.903;3600000;0
55321;7849;72;51;28;4;24;.857;3600000;0
55321;8367;70;0;0;0;0;.00nan;0;0
55321;8711;72;0;0;0;0;.00nan;0;0
55292;7596;79;77;29;2;27;.931;3628000;0
55292;7598;66;0;0;0;0;.00nan;0;0
55292;7840;66;68;36;3;33;.917;3628000;0
55292;7904;79;0;0;0;0;.00nan;0;0
55306;6821;71;62;23;3;20;.870;3600000;0
55306;6939;69;74;44;4;40;.909;3591000;0
55306;9068;69;0;0;0;0;.00nan;0;0
55306;9347;71;0;0;0;0;.00nan;0;0
55389;6824;67;47;36;4;32;.889;3600000;0
55389;7269;67;0;0;0;0;.00nan;0;0
55389;7908;64;0;0;0;0;.00nan;0;0
55389;8404;64;60;17;2;15;.882;3600000;0
56003;6905;68;71;28;3;25;.893;3600000;0
56003;7409;70;0;0;0;0;.00nan;0;0
56003;7816;68;0;0;0;0;.00nan;0;0
56003;8367;70;42;32;5;27;.844;3600000;0
55977;6821;71;47;31;5;26;.839;3600000;0
55977;7908;64;70;34;3;31;.912;3600000;0
55977;8404;64;0;0;0;0;.00nan;0;0
55977;9347;71;0;0;0;0;.00nan;0;0
55307;7598;66;41;34;6;28;.824;2312000;0
55307;7840;66;49;2;0;2;1.000;1256000;0
55307;8499;78;0;0;0;0;.00nan;0;0
55307;9247;78;81;51;5;46;.902;3600000;0
55318;6939;69;64;69;8;61;.884;3600000;0
55318;7864;83;96;13;0;13;1.000;3600000;0
55318;8938;83;0;0;0;0;.00nan;0;0
55318;9068;69;0;0;0;0;.00nan;0;0
55308;8420;76;0;0;0;0;.00nan;0;0
55308;8450;81;0;0;0;0;.00nan;0;0
55308;9034;76;65;24;3;21;.875;3827000;0
55308;9391;81;85;36;2;34;.944;3827000;0
55332;7271;82;70;50;6;44;.880;3600000;0
55332;8511;82;0;0;0;0;.00nan;0;0
55332;8956;80;57;25;3;22;.880;3600000;0
55332;8991;80;0;0;0;0;.00nan;0;0
55325;7237;75;0;0;0;0;.00nan;0;0
55325;7596;79;87;19;0;19;1.000;3600000;0
55325;7904;79;0;0;0;0;.00nan;0;0
55325;9060;75;85;42;3;39;.929;3600000;0
55989;7855;84;79;55;4;51;.927;3600000;0
55989;8133;77;0;0;0;0;.00nan;0;0
55989;8939;77;85;16;0;16;1.000;3600000;0
55989;9004;84;0;0;0;0;.00nan;0;0
55345;8429;73;0;0;0;0;.00nan;0;0
55345;8474;63;0;0;0;0;.00nan;0;0
55345;8476;63;51;18;3;15;.833;3900000;0
55345;9350;73;93;53;3;50;.943;3900000;0
55393;7237;75;76;45;4;41;.911;3567000;0
55393;7389;74;55;22;3;19;.864;3600000;0
55393;8442;74;0;0;0;0;.00nan;0;0
55393;9060;75;0;0;0;0;.00nan;0;0
55363;6905;68;0;0;0;0;.00nan;0;0
55363;7816;68;26;40;7;33;.825;3547000;0
55363;7849;72;45;20;3;17;.850;3314000;0
55363;8711;72;30;6;3;3;.500;286000;0
55387;7911;65;44;43;6;37;.860;3073000;0
55387;8474;63;42;24;4;20;.833;3600000;0
55387;8476;63;0;0;0;0;.00nan;0;0
55387;8953;65;50;13;2;11;.846;527000;0
55322;7596;79;0;0;0;0;.00nan;0;0
55322;7904;79;79;29;2;27;.931;3872000;0
55322;8499;78;77;31;2;29;.935;3900000;0
55322;9247;78;0;0;0;0;.00nan;0;0
55498;7409;70;81;9;0;9;1.000;3600000;0
55498;7855;84;80;38;2;36;.947;2533000;0
55498;8367;70;0;0;0;0;.00nan;0;0
55498;9004;84;40;24;4;20;.833;1067000;0
55973;7864;83;44;52;7;45;.865;3600000;0
55973;8938;83;0;0;0;0;.00nan;0;0
55973;8956;80;0;0;0;0;.00nan;0;0
55973;8991;80;47;22;3;19;.864;3600000;0
55934;6939;69;20;9;4;5;.556;951000;0
55934;7389;74;0;0;0;0;.00nan;0;0
55934;8442;74;44;19;3;16;.842;3600000;0
55934;9068;69;70;31;3;28;.903;2649000;0
55331;6824;67;69;42;5;37;.881;3600000;0
55331;7269;67;0;0;0;0;.00nan;0;0
55331;7908;64;0;0;0;0;.00nan;0;0
55331;8404;64;60;21;2;19;.905;3600000;0
55337;7409;70;54;31;3;28;.903;3900000;0
55337;8367;70;0;0;0;0;.00nan;0;0
55337;8429;73;0;0;0;0;.00nan;0;0
55337;9350;73;80;42;3;39;.929;3900000;0
55343;6821;71;34;5;2;3;.600;824000;0
55343;7271;82;56;32;4;28;.875;3600000;0
55343;8511;82;0;0;0;0;.00nan;0;0
55343;9347;71;18;19;6;13;.684;2776000;0
55600;7911;65;98;40;1;39;.975;3585000;0
55600;8474;63;0;0;0;0;.00nan;0;0
55600;8476;63;84;15;0;15;1.000;3600000;0
55600;8953;65;0;0;0;0;.00nan;0;0
55340;6905;68;60;34;5;29;.853;3600000;0
55340;7816;68;0;0;0;0;.00nan;0;0
55340;7864;83;57;17;2;15;.882;3600000;0
55340;8938;83;0;0;0;0;.00nan;0;0
55359;7908;64;93;35;1;34;.971;3900000;0
55359;8133;77;0;0;0;0;.00nan;0;0
55359;8404;64;0;0;0;0;.00nan;0;0
55359;8939;77;83;31;1;30;.968;3900000;0
55384;7598;66;57;10;1;9;.900;3600000;0
55384;7840;66;0;0;0;0;.00nan;0;0
55384;8429;73;42;23;4;19;.826;1850000;0
55384;9350;73;11;21;6;15;.714;1750000;0
55339;7849;72;0;0;0;0;.00nan;0;0
55339;8420;76;45;26;4;22;.846;3593000;0
55339;8711;72;66;35;3;32;.914;3600000;0
55339;9034;76;0;0;0;0;.00nan;0;0
55334;7855;84;100;49;2;47;.959;3600000;0
55334;8450;81;0;0;0;0;.00nan;0;0
55334;9004;84;0;0;0;0;.00nan;0;0
55334;9391;81;60;27;3;24;.889;3549000;0
55390;6824;67;58;36;5;31;.861;3600000;0
55390;7269;67;0;0;0;0;.00nan;0;0
55390;7389;74;54;19;2;17;.895;3600000;0
55390;8442;74;0;0;0;0;.00nan;0;0
55353;7271;82;63;55;7;48;.873;3275000;0
55353;8511;82;55;13;1;12;.923;325000;0
55353;8956;80;40;15;3;12;.800;3600000;0
55353;8991;80;0;0;0;0;.00nan;0;0
55327;6905;68;0;0;0;0;.00nan;0;0
55327;7816;68;59;28;3;25;.893;3600000;0
55327;8499;78;0;0;0;0;.00nan;0;0
55327;9247;78;87;30;2;28;.933;3600000;0
55416;8133;77;69;43;4;39;.907;3600000;0
55416;8474;63;0;0;0;0;.00nan;0;0
55416;8476;63;79;36;2;34;.944;3600000;0
55416;8939;77;0;0;0;0;.00nan;0;0
55336;7237;75;64;41;4;37;.902;3900000;0
55336;8499;78;55;41;4;37;.902;3900000;0
55336;9060;75;0;0;0;0;.00nan;0;0
55336;9247;78;0;0;0;0;.00nan;0;0
55400;6824;67;66;38;4;34;.895;3600000;0
55400;7269;67;0;0;0;0;.00nan;0;0
55400;7389;74;0;0;0;0;.00nan;0;0
55400;8442;74;59;27;3;24;.889;3600000;0
55333;6939;69;55;30;3;27;.900;3512000;0
55333;7908;64;0;0;0;0;.00nan;0;0
55333;8404;64;70;22;1;21;.955;3600000;0
55333;9068;69;0;0;0;0;.00nan;0;0
55315;7598;66;0;0;0;0;.00nan;0;0
55315;7840;66;71;22;1;21;.955;3600000;0
55315;7849;72;39;37;7;30;.811;3600000;0
55315;8711;72;0;0;0;0;.00nan;0;0
55338;7596;79;74;44;4;40;.909;3624000;0
55338;7904;79;0;0;0;0;.00nan;0;0
55338;8956;80;0;0;0;0;.00nan;0;0
55338;8991;80;39;15;3;12;.800;3624000;0
55341;6821;71;41;43;7;36;.837;2854000;0
55341;7864;83;52;17;2;15;.882;3600000;0
55341;8938;83;0;0;0;0;.00nan;0;0
55341;9347;71;36;6;2;4;.667;746000;0
55349;7855;84;0;0;0;0;.00nan;0;0
55349;8450;81;39;26;5;21;.808;3600000;0
55349;9004;84;31;33;6;27;.818;3586000;0
55349;9391;81;0;0;0;0;.00nan;0;0
55347;7409;70;92;45;3;42;.933;3600000;0
55347;8367;70;0;0;0;0;.00nan;0;0
55347;8420;76;0;0;0;0;.00nan;0;0
55347;9034;76;23;29;6;23;.793;3600000;0
55358;7908;64;60;25;3;22;.880;3543000;0
55358;8404;64;0;0;0;0;.00nan;0;0
55358;8429;73;0;0;0;0;.00nan;0;0
55358;9350;73;67;27;2;25;.926;3600000;0
55364;7409;70;58;13;1;12;.923;3600000;0
55364;8367;70;0;0;0;0;.00nan;0;0
55364;8429;73;61;8;0;8;1.000;450000;0
55364;9350;73;66;53;6;47;.887;3150000;0
55356;7596;79;66;42;4;38;.905;3600000;0
55356;7904;79;0;0;0;0;.00nan;0;0
55356;8499;78;0;0;0;0;.00nan;0;0
55356;9247;78;75;35;2;33;.943;3600000;0
55350;6821;71;71;31;2;29;.935;3600000;0
