Game Id;PlayerId;TeamId;Game Rating;Game Rating Off;Game Rating Def;G;A;+/-;SOG;MS;BS;PIM;HT;TK;GV;SHF;TOT;PP;SH;EV;FOW;FOL;FO%;Team Shots on;Team Shots Against on;Team Shots Missed on;Team Shots Missed Against on;Team Shots Blocked on;Team Shots Blocked Against on;Team Goals on;Team Goal Against on;Team Shots off;Team Shots Against off;Team Shots Missed off;Team Shots Missed Against off;Team Shots Blocked off;Team Shots Blocked Against off;Team Goals off;Team Goal Against off;OZ Starts;NZ Starts;DZ Starts;Team OZ Starts;Team NZ Starts;Team DZ Starts;SQ0SQ1SQ2SQ3SQ4
54454;6574;92;85.0115;64.885;94.138;0;0;-3;7;3;6;0;3;0;0;35;1518;363;152;1003;13;21;38.2;7;17;1;5;2;4;0;3;7;35;3;8;3;19;0;2;23;9;13;33;20;24;37231
54454;6677;91;77.361;75.62;77.198;0;0;4;3;0;0;0;2;0;0;25;1348;236;90;1022;0;1;0.0;23;2;6;1;12;0;4;0;29;12;7;3;11;5;1;0;7;12;18;24;20;33;01020
54454;7077;91;99;100;98.494;2;3;5;8;2;0;0;1;0;1;28;1483;236;268;979;7;6;53.8;21;3;8;1;13;0;5;0;31;11;5;3;10;5;0;0;14;12;17;24;20;33;08101
54454;7082;91;78.6985;71.535;97.526;1;0;1;6;4;2;16;1;0;0;20;1136;236;164;736;0;0;0;21;0;5;1;9;0;1;0;31;14;8;3;14;5;4;0;8;4;16;24;20;33;16320
54454;7113;92;61.311;57.38;42.2;0;0;-2;0;0;3;5;1;0;0;23;977;147;44;786;2;0;100.0;5;13;1;5;2;5;0;2;9;39;3;8;3;18;0;3;11;10;4;33;20;24;20100
54454;7119;91;84.316;85.405;81.191;1;3;3;8;1;4;2;3;0;0;23;1436;236;273;927;0;0;0;18;8;3;0;6;3;3;0;34;6;10;4;17;2;2;0;12;7;15;24;20;33;16321
54454;7162;91;71.583;64.79;78.408;0;1;1;8;4;0;0;0;0;0;26;1355;55;200;1100;0;0;0;25;3;7;2;9;1;1;0;27;11;6;2;14;4;4;0;7;5;17;24;20;33;09300
54454;7204;91;79.4475;72.58;84.821;1;1;2;8;2;1;2;2;0;1;23;1305;55;75;1175;0;0;0;19;7;4;1;9;2;2;0;33;7;9;3;14;3;3;0;4;10;12;24;20;33;07400
54454;7639;92;46.15;46.9;47.2;0;0;0;1;0;0;2;1;0;1;19;751;147;0;604;3;2;60.0;1;13;1;4;1;5;0;0;13;39;3;9;4;18;0;5;0;1;6;33;20;24;01000
54454;7640;92;82.0155;53.105;99;0;0;0;2;0;1;12;2;0;0;18;880;367;0;513;1;0;100.0;1;13;1;4;1;4;0;0;13;39;3;9;4;19;0;5;4;0;13;33;20;24;01110
54454;7643;92;69.3895;57.38;76.351;0;0;-1;1;0;4;0;1;1;0;23;969;147;95;727;4;6;40.0;5;10;0;1;2;6;0;1;9;42;4;12;3;17;0;4;3;5;4;33;20;24;31100
54454;7645;91;66.34;69.35;63.404;1;0;0;1;0;0;2;1;0;0;18;814;55;56;703;2;0;100.0;10;5;3;1;5;3;0;0;42;9;10;3;18;2;5;0;2;4;8;24;20;33;00010
54454;7665;91;68.2125;47.8;92.565;0;0;1;1;0;0;2;1;0;1;17;1125;0;230;895;0;0;0;13;6;3;2;7;2;1;0;39;8;10;2;16;3;4;0;13;8;4;24;20;33;01000
54454;7674;91;58.957;51.49;67.76;0;0;1;2;1;0;0;0;0;0;16;737;0;0;737;0;0;0;7;3;5;1;6;2;1;0;45;11;8;3;17;3;4;0;0;5;7;24;20;33;01200
54454;7683;91;58.957;53.01;48.2;0;0;0;0;0;0;0;0;0;0;15;688;0;56;632;0;0;0;13;5;2;2;2;1;0;0;39;9;11;2;21;4;5;0;5;2;1;24;20;33;00000
54454;7684;92;48.05;50;40.4;0;0;-1;0;0;1;0;0;0;0;10;524;0;0;524;2;2;50.0;2;12;2;3;0;9;0;1;12;40;2;10;5;14;0;4;7;5;2;33;20;24;00010
54454;7693;92;66.447;53.105;75.141;0;0;-1;3;0;0;0;2;1;0;21;987;140;44;803;0;0;0;4;11;0;1;2;6;0;1;10;41;4;12;3;17;0;4;3;5;4;33;20;24;02100
54454;7702;92;42.6;50;32.5;0;0;-3;0;1;1;0;1;0;0;26;1183;143;38;1002;0;0;0;4;19;1;5;1;7;0;3;10;33;3;8;4;16;0;2;12;8;7;33;20;24;11000
54454;7752;92;58.208;50;67.76;0;0;0;1;0;5;0;1;0;0;9;431;0;0;431;0;0;0;1;10;2;3;0;9;0;0;13;42;2;10;5;14;0;5;7;3;2;33;20;24;24000
54454;7764;91;82.283;73.53;93.17;0;1;2;2;1;1;5;1;0;0;16;1045;0;83;962;0;0;0;12;7;4;2;7;3;2;0;40;7;9;2;16;2;3;0;6;7;4;24;20;33;02200
54454;7765;91;54.356;50;48.1;0;0;0;2;0;0;0;0;0;0;13;632;0;0;632;1;6;14.3;13;5;2;2;2;1;0;0;39;9;11;2;21;4;5;0;4;2;1;24;20;33;00020
54454;8197;92;57.2985;50.16;63.283;0;0;-3;3;0;1;0;2;0;0;29;1364;370;64;930;0;0;0;4;19;1;5;1;6;0;3;10;33;3;8;4;17;0;2;16;7;15;33;20;24;12100
54454;8235;92;48.85;50;45;0;0;-1;0;0;1;0;1;0;0;15;634;0;0;634;0;0;0;2;15;1;4;1;4;0;1;12;37;3;9;4;19;0;4;0;2;5;33;20;24;01000
54454;8260;91;55.426;50.92;49.6;0;0;0;2;0;0;0;1;0;0;7;336;55;0;281;0;1;0.0;5;1;0;0;2;1;0;0;47;13;13;4;21;4;5;0;2;1;2;24;20;33;02000
54454;8298;91;67.9985;70.015;61.71;0;1;0;1;1;0;0;0;0;0;18;777;55;0;722;9;4;69.2;10;5;3;1;6;3;0;0;42;9;10;3;17;2;5;0;1;4;9;24;20;33;00101
54454;8303;91;62.5415;56.81;69.091;0;0;0;2;0;0;0;1;0;0;14;739;0;87;652;0;0;0;13;5;2;2;3;1;0;0;39;9;11;2;20;4;5;0;4;2;3;24;20;33;00110
54454;8744;91;99;100;92.807;1;3;4;4;2;1;0;1;0;0;28;1502;236;227;1039;27;9;75.0;22;3;8;1;13;0;4;0;30;11;5;3;10;5;1;0;11;12;19;24;20;33;12121
54454;8765;91;54.998;50;61.831;0;0;0;1;0;0;0;0;0;0;6;341;0;0;341;4;0;100.0;6;1;0;0;2;1;0;0;46;13;13;4;21;4;5;0;2;1;2;24;20;33;01000
54454;8779;92;39.55;43.3;36.8;0;0;-2;0;0;1;2;0;0;1;21;1105;3;187;915;0;0;0;5;20;0;4;1;11;0;2;9;32;4;9;4;12;0;3;15;7;5;33;20;24;01000
54454;8800;92;37.5;39.7;35.1;0;0;-2;1;0;1;0;3;0;2;22;1048;0;189;859;0;0;0;5;20;0;4;1;11;0;2;9;32;4;9;4;12;0;3;16;6;4;33;20;24;00110
54454;8841;91;56.175;52.63;49.6;0;0;0;1;0;0;0;1;0;0;6;341;0;0;341;0;0;0;6;1;0;0;2;1;0;0;46;13;13;4;21;4;5;0;2;1;2;24;20;33;00010
54454;8851;92;56.9775;50.255;63.888;0;0;0;0;0;0;0;0;0;0;24;995;0;64;931;0;0;0;5;13;3;4;3;5;0;0;9;39;1;9;2;18;0;5;1;6;4;33;20;24;00000
54454;8904;92;56.924;50;66.308;0;0;0;0;1;0;0;2;0;0;24;1006;0;40;966;0;0;0;5;13;3;4;3;5;0;0;9;39;1;9;2;18;0;5;2;7;4;33;20;24;01000
54454;8905;92;57.673;49.2;40.4;0;0;-1;0;0;1;2;0;0;0;10;503;0;0;503;1;8;11.1;1;12;2;3;0;9;0;1;13;40;2;10;5;14;0;4;7;4;2;33;20;24;01000
54454;9316;92;71.7435;59.565;84.942;0;0;-3;4;2;0;0;1;1;0;34;1483;363;152;968;1;8;11.1;7;17;1;5;2;4;0;3;7;35;3;8;3;19;0;2;23;8;13;33;20;24;03111
54454;9374;92;66.34;57.665;76.593;0;0;-1;3;3;3;0;1;0;0;26;1232;360;95;777;0;3;0.0;6;10;0;1;2;5;0;1;8;42;4;12;3;18;0;4;7;6;12;33;20;24;25020
54455;6597;85;92.8225;58.995;99;0;0;0;1;0;1;0;0;0;0;28;1543;381;0;1162;0;0;0;3;10;0;4;5;2;0;0;6;25;1;12;5;13;0;4;8;6;11;17;16;29;02000
54455;6621;88;65.8585;58.615;69.454;0;1;0;6;0;1;0;1;0;0;30;1260;79;77;1104;0;0;0;16;1;7;0;6;4;1;0;19;8;9;1;9;6;3;0;13;6;6;29;16;17;04210
54455;6662;88;78.538;60.135;87.967;1;0;2;1;2;1;5;1;1;0;26;1108;0;172;936;0;0;0;8;4;6;0;6;2;2;0;27;5;10;1;9;8;2;0;10;7;2;29;16;17;01210
54455;6703;85;84.9045;64.695;95.59;0;0;1;3;2;0;5;0;1;1;28;1262;346;65;851;6;10;37.5;4;4;1;2;3;1;0;0;5;31;0;14;7;14;0;4;6;5;8;17;16;29;03020
54455;6709;88;79.2335;77.52;76.835;1;0;1;5;4;2;4;3;0;0;28;1179;79;69;1031;13;7;65.0;8;3;7;0;7;3;2;0;27;6;9;1;8;7;2;0;12;7;3;29;16;17;13241
54455;6720;88;67.517;65.455;67.639;0;2;1;5;0;0;0;1;1;1;26;1107;79;0;1028;2;0;100.0;10;4;6;0;7;2;2;0;25;5;10;1;8;8;2;0;12;8;2;29;16;17;01202
54455;7079;88;86.563;55.48;99;0;0;1;2;3;3;0;2;1;0;34;1571;0;303;1268;0;0;0;17;2;10;0;7;5;1;0;18;7;6;1;8;5;3;0;15;6;10;29;16;17;13400
54455;7092;85;71.3155;50;98.252;1;0;1;3;0;1;0;1;0;1;25;1378;133;65;1180;0;0;0;2;12;0;3;5;3;0;0;7;23;1;13;5;12;0;4;7;6;13;17;16;29;03010
54455;7140;88;72.3855;63.46;80.949;0;1;0;2;1;2;0;1;0;0;31;1211;79;283;849;1;0;100.0;14;3;4;0;5;0;1;0;21;6;12;1;10;10;3;0;10;6;8;29;16;17;10220
54455;7141;85;43.7;45.7;37.3;0;0;-3;1;0;1;0;4;0;1;18;1001;0;14;987;0;0;0;3;14;0;7;3;7;0;3;6;21;1;9;7;8;0;1;2;6;8;17;16;29;02000
54455;7153;85;63.665;50.35;81.554;0;0;-1;1;0;4;2;1;0;0;17;1013;117;0;896;0;0;0;3;11;1;5;2;6;0;1;6;24;0;11;8;9;0;3;7;3;8;17;16;29;03020
54455;7158;88;66.554;54.625;79.497;0;0;2;1;0;2;0;1;0;0;23;1166;0;114;1052;0;0;0;10;3;5;1;4;2;2;0;25;6;11;0;11;8;2;0;6;6;4;29;16;17;12000
54455;7176;85;67.838;56.335;76.593;0;0;-3;2;1;5;0;0;1;0;23;1385;365;14;1006;0;0;0;4;14;0;9;3;7;0;3;5;21;1;7;7;8;0;1;4;7;11;17;16;29;15110
54455;7183;88;79.822;55.955;99;0;0;2;2;1;0;0;1;1;0;29;1441;0;294;1147;0;0;0;11;4;8;1;5;3;2;0;24;5;8;0;10;7;2;0;10;7;8;29;16;17;02010
54455;7185;88;76.9865;82.365;65.34;1;2;0;2;2;0;4;3;0;0;26;1024;79;19;926;7;4;63.6;13;3;4;0;5;1;1;0;22;6;12;1;10;9;3;0;5;6;6;29;16;17;02101
54455;7186;88;82.9785;65.74;99;1;0;1;6;4;1;0;2;2;0;21;986;0;283;703;3;7;30.0;12;2;6;0;3;4;1;0;23;7;10;1;12;6;3;0;9;2;7;29;16;17;15131
54455;7190;85;43.45;45.9;40.6;0;0;-2;0;0;0;0;0;0;1;14;735;0;0;735;1;1;50.0;0;10;0;10;4;3;0;2;9;25;1;6;6;12;0;2;1;2;7;17;16;29;00000
54455;7213;85;61.6855;54.72;68.849;0;0;0;2;3;0;0;0;0;1;28;1292;357;14;921;0;0;0;5;4;1;4;5;1;0;0;4;31;0;12;5;14;0;4;7;4;6;17;16;29;01310
54455;7644;85;46.5;48.1;44.1;0;0;-1;0;0;0;0;0;0;1;20;1042;132;0;910;2;3;40.0;2;16;0;3;1;6;0;1;7;19;1;13;9;9;0;3;6;4;9;17;16;29;00000
54455;7658;85;63.5045;56.145;71.632;0;1;0;0;0;2;0;1;0;0;16;880;0;65;815;0;0;0;3;9;1;4;2;5;0;1;6;26;0;12;8;10;0;3;6;4;7;17;16;29;20000
54455;7662;85;47.15;50.54;41.1;0;0;-2;0;0;0;0;3;0;0;12;620;0;0;620;0;0;0;0;8;0;8;3;3;0;2;9;27;1;8;7;12;0;2;1;1;7;17;16;29;00000
54455;7689;88;54.463;50;49.2;0;0;0;0;0;0;0;0;0;0;8;381;0;0;381;0;0;0;3;1;1;1;1;2;0;0;32;8;15;0;14;8;4;0;5;1;2;29;16;17;00000
54455;7703;85;48;50;45.1;0;0;-1;0;0;1;0;0;0;0;11;651;0;0;651;0;2;0.0;2;10;0;3;2;5;0;1;7;25;1;13;8;10;0;3;4;7;4;17;16;29;00100
54455;7707;88;70.085;61.18;78.408;0;1;1;0;0;2;0;0;0;0;19;883;0;46;837;7;3;70.0;10;1;5;0;2;6;1;0;25;8;11;1;13;4;3;0;4;3;5;29;16;17;20000
54455;7742;85;67.624;59.565;76.593;0;0;0;3;0;0;0;0;0;0;29;1291;366;14;911;0;1;0.0;4;4;1;4;4;2;0;0;5;31;0;12;6;13;0;4;7;4;8;17;16;29;00210
54455;8212;88;54.3025;45.4;67.397;0;0;0;0;0;2;0;0;0;2;13;626;0;118;508;0;0;0;3;1;2;1;2;3;0;0;32;8;14;0;13;7;4;0;5;1;3;29;16;17;00200
54455;8242;88;47.55;50;63.283;0;0;0;0;0;0;5;0;0;0;9;387;0;6;381;5;3;62.5;3;1;1;1;1;2;0;0;32;8;15;0;14;8;4;0;5;1;2;29;16;17;00000
54455;8255;88;53.928;50;48.7;0;0;1;1;0;0;0;0;0;0;13;599;0;0;599;0;0;0;10;1;4;0;2;4;1;0;25;8;12;1;13;6;3;0;3;2;3;29;16;17;00010
54455;8256;85;58.743;50;71.753;0;0;-1;2;0;0;2;0;0;1;19;1035;141;49;845;0;0;0;2;14;0;1;1;6;0;1;7;21;1;15;9;9;0;3;6;3;10;17;16;29;00020
54455;8315;85;56.068;56.905;48.7;0;0;-1;3;1;0;5;1;1;0;19;995;132;0;863;7;7;50.0;3;14;0;1;1;6;0;1;6;21;1;15;9;9;0;3;6;3;9;17;16;29;01201
54455;8682;88;60.2945;50;73.326;0;0;1;0;0;0;0;0;1;0;18;851;0;127;724;0;0;0;8;4;1;0;4;3;1;0;27;5;15;1;11;7;3;0;6;3;3;29;16;17;00000
54455;8789;85;45.15;45.5;44.8;0;0;-1;0;0;0;0;0;0;1;17;757;20;16;721;4;7;36.4;0;7;0;10;6;2;0;2;9;28;1;6;4;13;0;2;1;2;8;17;16;29;00000
54455;8845;85;47.55;49.4;46.1;0;0;-1;0;0;0;0;0;0;0;8;462;0;0;462;4;7;36.4;2;7;0;1;0;5;0;1;7;28;1;15;10;10;0;3;3;6;4;17;16;29;00000
54455;8865;85;49.6;50;48.4;0;0;-1;0;0;0;0;0;0;0;8;474;0;0;474;0;0;0;2;7;0;1;0;5;0;1;7;28;1;15;10;10;0;3;3;6;4;17;16;29;00000
54455;9304;88;55.2655;50;68.123;0;0;1;1;0;0;2;1;0;0;18;838;0;81;757;0;0;0;9;4;1;0;4;3;1;0;26;5;15;1;11;7;3;0;6;3;3;29;16;17;00010
54455;9435;88;70.299;62.13;74.052;1;0;1;5;0;0;0;2;1;0;23;779;0;0;779;0;0;0;10;2;2;0;4;1;1;0;25;7;14;1;11;9;3;0;2;4;4;29;16;17;01112
54456;6600;87;73.2415;53.39;97.163;0;0;-1;2;1;1;0;1;1;0;26;1459;247;198;1014;0;0;0;9;9;4;2;5;1;1;2;20;5;13;4;13;4;1;2;10;7;14;21;18;31;11200
54456;6629;87;74.258;62.7;83.006;1;0;-1;5;1;0;2;3;0;0;24;1397;247;131;1019;0;0;0;11;9;4;2;5;1;1;2;18;5;13;4;13;4;1;2;10;7;13;21;18;31;05010
54456;6724;98;95.016;68.685;99;0;2;1;2;3;1;0;0;0;0;28;1418;206;238;974;20;9;69.0;6;11;2;3;2;9;2;1;8;18;4;14;3;9;2;1;19;5;7;31;18;21;06000
54456;7112;98;54.463;54.53;49.6;0;0;1;0;0;2;7;2;0;1;20;905;0;25;880;0;0;0;6;5;1;2;2;7;2;1;8;24;5;15;3;11;2;1;11;5;2;31;18;21;20000
54456;7150;87;43.4;53.77;29;0;0;-3;2;2;0;5;2;0;1;19;949;0;172;777;0;0;0;9;3;6;0;8;1;0;3;20;11;11;6;10;4;2;1;2;9;11;21;18;31;03010
54456;7151;98;74.793;60.42;94.38;0;1;0;3;1;3;2;3;0;0;25;1256;206;28;1022;0;0;0;6;6;3;5;2;6;1;1;8;23;3;12;3;12;3;1;11;7;8;31;18;21;22300
54456;7154;98;63.5045;52.25;75.625;0;0;1;0;0;1;0;2;0;0;16;986;0;238;748;1;0;100.0;4;9;3;6;1;5;1;0;10;20;3;11;4;13;3;2;9;6;3;31;18;21;10000
54456;7169;87;88.061;76.285;89.177;0;1;1;1;1;1;5;0;1;0;24;1278;232;172;874;2;5;28.6;7;1;4;2;6;0;1;0;22;13;13;4;12;5;1;4;5;9;9;21;18;31;10011
54456;7180;98;67.838;50;89.782;1;1;3;1;0;1;0;3;0;0;19;1318;0;286;1032;0;0;0;6;11;3;6;2;10;3;0;8;18;3;11;3;8;1;2;12;6;8;31;18;21;01001
54456;7217;98;63.5045;53.96;67.639;0;0;0;1;2;2;5;0;0;1;18;1001;206;0;795;0;0;0;4;3;2;5;2;3;1;1;10;26;4;12;3;15;3;1;4;3;10;31;18;21;14000
54456;7623;87;55.3725;50;63.283;0;1;-1;0;0;0;0;2;1;2;21;829;0;184;645;1;2;33.3;5;4;6;3;2;2;0;1;24;10;11;3;16;3;2;3;7;1;4;21;18;31;00000
54456;7626;98;76.398;56.05;92.444;1;0;1;1;1;3;0;2;0;1;21;1098;150;97;851;7;8;46.7;4;6;2;6;2;3;1;0;10;23;4;11;3;15;3;2;6;5;9;31;18;21;20210
54456;7634;87;47.85;50;61.589;0;0;-1;0;2;1;7;1;0;1;13;541;0;0;541;7;2;77.8;2;4;4;3;2;2;0;1;27;10;13;3;16;3;2;3;5;1;3;21;18;31;01200
54456;7651;87;55.0515;43.6;64.977;0;0;0;0;0;0;0;2;0;1;9;439;0;38;401;0;0;0;2;6;1;1;1;2;0;0;27;8;16;5;17;3;2;4;2;0;4;21;18;31;00000
54456;7655;87;57.673;51.205;63.767;0;0;-2;0;1;1;0;1;0;2;21;1106;128;0;978;13;11;54.2;15;3;5;0;9;1;1;3;14;11;12;6;9;4;1;1;7;8;14;21;18;31;01100
54456;7663;98;72.011;64.03;78.892;1;0;0;2;0;5;0;1;1;0;17;1040;150;97;793;6;8;42.9;4;11;2;6;1;6;1;1;10;18;4;11;4;12;3;1;7;8;4;31;18;21;31201
54456;7669;87;64.949;64.885;62.799;0;1;0;1;1;0;0;1;0;0;18;1021;0;132;889;0;0;0;14;3;6;2;5;2;1;1;15;11;11;4;13;3;1;3;2;6;9;21;18;31;01100
54456;7679;98;66.7145;61.37;71.269;0;1;1;0;0;0;0;0;0;0;19;941;206;0;735;1;0;100.0;4;1;2;5;2;2;1;0;10;28;4;12;3;16;3;2;4;3;10;31;18;21;00000
54456;7681;98;65.805;53.485;80.223;0;0;0;1;3;0;0;0;1;0;28;1415;150;286;979;0;0;0;6;7;3;4;2;4;1;1;8;22;3;13;3;14;3;1;13;9;6;31;18;21;03100
54456;7690;98;48.4;50;47.7;0;0;0;0;0;0;2;0;0;0;7;466;0;0;466;0;0;0;0;6;0;3;0;2;0;0;14;23;6;14;5;16;4;2;2;2;3;31;18;21;00000
54456;7697;87;60.9365;54.34;68.365;0;0;-1;2;0;0;2;1;1;0;17;725;0;0;725;0;0;0;4;4;5;3;4;2;0;1;25;10;12;3;14;3;2;3;8;1;3;21;18;31;01010
54456;7720;87;58.3685;56.905;48.4;0;0;-3;3;0;0;0;1;0;1;21;1127;281;0;846;1;1;50.0;11;3;6;0;9;1;0;3;18;11;11;6;9;4;2;1;6;7;14;21;18;31;03000
54456;7776;98;58.9035;57.95;48.7;0;1;0;4;1;0;0;0;0;0;15;854;150;0;704;0;0;0;4;11;2;6;1;5;1;1;10;18;4;11;4;13;3;1;6;8;1;31;18;21;02120
54456;8155;98;56.4425;46.3;71.148;0;0;-1;1;0;0;0;1;1;1;13;859;0;21;838;0;0;0;2;11;1;6;1;2;0;1;12;18;5;11;4;16;4;1;7;3;5;31;18;21;01000
54456;8195;87;59.6525;52.82;64.009;0;0;-1;1;1;1;0;1;1;0;22;1217;113;93;1011;0;0;0;7;2;7;2;8;2;0;1;22;12;10;4;10;3;2;3;9;5;9;21;18;31;02100
54456;8198;98;62.488;50.73;71.874;0;0;0;0;0;0;0;2;0;0;9;527;150;0;377;0;0;0;0;4;0;3;0;1;0;0;14;25;6;14;5;17;4;2;2;4;3;31;18;21;00000
54456;8318;87;54.035;47.5;64.735;0;0;0;0;1;1;0;0;0;1;9;475;79;0;396;1;3;25.0;2;6;1;1;1;2;0;0;27;8;16;5;17;3;2;4;5;0;5;21;18;31;11000
54456;8674;98;46.3;50;41.9;0;0;-1;0;0;1;0;0;0;0;14;902;0;53;849;0;0;0;2;11;1;7;1;3;0;1;12;18;5;10;4;15;4;1;8;3;4;31;18;21;10000
54456;8727;87;65.163;59.185;71.995;1;0;0;5;1;0;0;1;0;0;18;924;0;65;859;0;0;0;13;3;6;2;5;2;1;1;16;11;11;4;13;3;1;3;2;6;8;21;18;31;02022
54456;8776;98;49;44.4;63.888;0;0;0;0;0;0;0;0;0;1;7;384;0;0;384;4;3;57.1;0;8;0;3;0;3;0;0;14;21;6;14;5;15;4;2;4;2;3;31;18;21;00000
54456;8829;98;62.7555;63.555;49.2;0;2;3;0;1;0;0;0;0;0;17;1102;0;46;1056;0;0;0;6;11;2;6;2;11;3;0;8;18;4;11;3;7;1;2;9;6;8;31;18;21;01000
54456;8839;87;57.9405;50;68.728;0;0;0;0;0;0;0;0;1;0;7;353;0;0;353;0;2;0.0;2;6;1;1;1;2;0;0;27;8;16;5;17;3;2;4;2;0;4;21;18;31;00000
54456;9308;87;99;81.13;99;0;1;2;7;3;1;0;5;1;0;31;1537;281;196;1060;5;14;26.3;14;1;6;2;6;0;2;0;15;13;11;4;12;5;0;4;6;8;12;21;18;31;16400
54456;9368;87;67.2495;63.08;71.753;0;0;2;4;5;0;0;2;0;0;23;1100;79;0;1021;0;0;0;11;1;6;2;5;0;2;0;18;13;11;4;13;5;0;4;5;8;8;21;18;31;04230
54456;9370;98;70.0315;61.75;74.173;1;0;1;1;0;3;5;0;0;0;24;1168;206;25;937;1;2;33.3;6;13;1;3;2;8;2;1;8;16;5;14;3;10;2;1;16;5;6;31;18;21;10210
54456;9375;87;77.896;54.15;99;0;0;-1;5;2;0;0;3;2;0;22;1217;113;93;1011;0;0;0;7;2;7;2;8;2;0;1;22;12;10;4;10;3;2;3;9;5;9;21;18;31;05200
54457;6608;103;82.8715;61.655;99;1;0;2;3;1;0;0;2;3;0;25;1146;35;99;1012;0;0;0;11;2;5;1;1;1;2;0;21;16;11;7;9;9;1;2;6;5;5;21;19;24;02200
54457;6631;103;71.5295;57.855;88.572;0;1;-2;5;2;3;2;0;2;0;29;1507;10;150;1347;0;0;0;13;11;9;4;6;4;0;2;19;7;7;4;4;6;3;0;8;11;13;21;19;24;24130
54457;6650;103;59.3315;53.58;46.9;0;1;-2;4;2;1;5;3;1;1;27;1468;176;86;1206;0;0;0;13;9;10;3;5;2;0;2;19;9;6;5;5;8;3;0;6;9;17;21;19;24;05200
54457;6666;90;70.406;70.3;68.97;1;0;1;6;1;2;2;1;0;1;30;1243;249;56;938;13;9;59.1;10;6;2;5;1;2;1;0;8;26;6;11;9;8;1;3;5;8;9;24;19;21;11421
54457;7085;103;83.4065;67.545;99;0;2;0;7;2;3;0;1;1;0;23;1134;210;79;845;3;10;23.1;7;6;3;2;2;6;1;1;25;12;13;6;8;4;2;1;5;7;10;21;19;24;27300
54457;7095;103;68.908;61.18;72.6;0;0;0;0;0;1;0;1;0;0;18;824;10;0;814;0;0;0;5;3;4;1;1;1;0;0;27;15;12;7;9;9;3;2;3;6;5;21;19;24;10000
54457;7106;90;67.0355;59.66;73.205;1;0;0;3;0;0;0;2;1;0;17;1017;0;71;946;7;6;53.8;5;13;2;4;2;4;1;1;13;19;6;12;8;6;1;2;7;4;6;24;19;21;01020
54457;7130;90;59.492;47.2;81.312;0;1;0;0;2;1;5;1;1;3;22;1096;129;0;967;6;4;60.0;5;10;6;5;4;2;1;1;13;22;2;11;6;8;1;2;6;2;7;24;19;21;00300
54457;7137;90;66.5005;66.975;64.614;0;1;0;4;0;0;5;0;0;0;26;1211;249;8;954;0;0;0;10;6;2;5;1;1;1;1;8;26;6;11;9;9;1;2;5;8;9;24;19;21;04000
54457;7187;103;69.657;69.255;69.575;0;1;0;4;2;0;5;2;0;1;27;1174;0;170;1004;3;4;42.9;16;2;8;2;6;0;0;0;16;16;8;6;4;10;3;2;11;3;7;21;19;24;02220
54457;7191;103;95.8185;76;99;0;0;0;8;4;0;0;1;0;0;34;1572;210;170;1192;11;10;52.4;19;2;10;3;6;0;0;0;13;16;6;5;4;10;3;2;11;5;12;21;19;24;07131
54457;7195;103;66.0725;65.36;66.671;0;0;1;1;0;2;5;1;0;0;21;964;83;0;881;1;3;25.0;9;6;3;3;2;4;2;1;23;12;13;5;8;6;1;1;3;7;5;21;19;24;12000
54457;7208;103;78.645;79.515;75.141;1;1;1;1;5;0;0;1;0;0;31;1420;210;0;1210;0;0;0;20;2;10;3;5;0;1;0;12;16;6;5;5;10;2;2;9;5;10;21;19;24;03120
54457;7223;90;87.6865;72.485;98.736;0;1;1;5;0;0;0;3;1;1;31;1280;249;59;972;0;0;0;11;6;2;5;1;2;1;0;7;26;6;11;9;8;1;3;9;10;9;24;19;21;02210
54457;7629;103;62.916;53.77;69.938;0;0;0;1;0;0;0;1;1;0;16;744;1;0;743;4;6;40.0;3;3;4;1;1;1;0;0;29;15;12;7;9;9;3;2;3;5;5;21;19;24;01000
54457;7631;103;54.9445;50;46.3;0;0;0;0;0;1;2;1;0;0;9;420;34;0;386;0;1;0.0;2;7;0;2;2;3;1;1;30;11;16;6;8;7;2;1;2;2;3;21;19;24;10000
54457;7636;103;64.4675;66.595;60.984;0;1;0;0;1;2;0;2;0;0;21;889;10;79;800;0;0;0;7;6;2;2;2;6;1;1;25;12;14;6;8;4;2;1;5;7;5;21;19;24;02100
54457;7676;90;63.1835;54.245;73.326;0;1;-1;2;0;1;0;0;0;0;17;1103;249;0;854;0;0;0;4;10;1;3;3;4;0;1;14;22;7;13;7;6;2;2;11;5;11;24;19;21;11001
54457;7685;90;49.15;50;47.7;0;0;-2;0;0;0;0;0;0;0;15;1069;120;39;910;0;0;0;4;11;1;3;5;4;0;2;14;21;7;13;5;6;2;1;11;5;7;24;19;21;00000
54457;7700;90;76.826;51.015;99;0;0;0;2;0;4;0;1;0;0;24;1353;0;172;1181;0;0;0;8;9;3;7;2;4;1;1;10;23;5;9;8;6;1;2;10;7;4;24;19;21;22200
54457;7709;103;61.097;55.195;67.155;0;0;1;1;3;0;0;1;0;1;16;794;0;0;794;2;1;66.7;4;3;4;1;1;1;1;0;28;15;12;7;9;9;2;2;3;5;5;21;19;24;01120
54457;7744;90;63.7185;50.73;78.529;0;0;-1;1;0;3;0;0;1;0;11;710;0;0;710;2;0;100.0;3;11;0;3;2;4;0;1;15;21;8;13;8;6;2;2;7;2;6;24;19;21;01210
