Game Id;Period;Time;Scorer;Assist 1;Assist 2;TeamId;Note;SQ
45683;2;613;7884;7382;7800;76;ES;1
45683;3;26;7366;7314;8417;79;ES;2
45683;3;569;7355;7882;6735;76;ES;3
45683;3;849;7291;6735;7338;76;PP;4
45683;3;978;6831;8365;6903;79;PP;2
45664;1;286;7334;6768;8186;72;ES;3
45664;1;299;8186;6757;6768;72;ES;3
45664;1;468;8186;6768;6757;72;ES;3
45664;2;193;6204;6849;;69;PP;3
45664;2;226;8186;6768;;72;PP;1
45664;2;978;7247;6201;;72;ES;1
45664;3;793;8186;6757;;72;ES;1
45664;3;1050;7296;8186;6201;72;ES;2
45911;1;34;6137;6150;;75;ES;1
45911;1;1105;6812;7345;8740;68;ES;1
45911;2;61;6776;6904;8740;68;ES;4
45911;2;473;7340;7377;;75;ES;3
45911;2;1077;6073;7379;;75;PP;4
45911;3;594;7300;7254;6402;68;ES;4
45911;3;1006;7340;7241;7377;75;ES;4
45687;1;929;6760;7238;;66;ES;1
45687;2;104;7261;6789;6895;66;PP;1
45687;2;875;7953;9280;7326;67;ES;1
45687;3;398;6855;7238;6895;66;ES;2
45687;3;1068;9238;7844;;66;PP;1
45790;1;984;7282;7832;9240;84;ES;3
45790;2;53;6264;6756;6765;84;ES;4
45790;2;89;9240;7268;6765;84;PP;3
45790;2;206;9240;8712;;84;ES;4
45790;2;299;6825;6835;6839;83;PP;3
45790;2;549;6759;7049;7242;83;SH;1
45790;2;782;6825;8173;6211;83;PP;1
45790;2;1090;7898;7049;7242;83;PP;1
45790;3;63;7279;7307;8173;83;ES;4
45790;3;237;6835;6825;6211;83;PP;3
45790;3;291;8411;8712;;84;ES;4
45790;3;1124;6825;8123;7259;83;ES;3
45790;3;1146;8123;7347;7049;83;ES, ENG;1
45688;1;141;6245;7364;;71;ES;4
45688;1;295;7782;7906;;80;ES;3
45688;1;578;7782;6801;7906;80;ES;4
45688;3;259;6272;7394;7250;80;ES;3
45718;1;87;6402;6148;8740;68;PP;2
45718;1;317;7345;8740;8497;68;ES;1
45718;1;399;7254;7300;7312;68;ES;1
45718;1;1043;7345;8740;6904;68;ES;3
45718;2;85;6148;6817;7345;68;SH;4
45718;2;138;7809;7954;7273;68;ES;2
45718;3;576;6227;6800;9241;65;ES;4
45742;1;141;6894;7923;7334;72;ES;3
45742;1;247;6857;6173;7277;72;ES;2
45742;1;886;6842;7323;7301;69;ES;1
45742;3;985;6757;6894;6201;72;ES;2
45733;1;131;9240;6264;7838;84;ES;3
45733;1;500;6765;7268;6264;84;ES;3
45733;1;1066;9228;9240;;84;ES;4
45733;2;1101;7882;6735;7355;76;ES;3
45733;3;736;6765;7268;;84;PP;1
45733;3;740;7308;7061;8465;84;ES;4
45733;3;890;7368;7355;6848;76;ES;1
45733;3;1080;7338;6848;7882;76;PP;1
45682;1;851;8183;5559;6806;78;ES;2
45682;2;250;6788;8170;6780;78;ES;1
45682;2;403;8170;6780;6806;78;PP;4
45682;2;472;6882;6242;8170;78;ES;3
45682;2;596;6806;8170;6780;78;PP;3
45682;3;84;8183;8170;6806;78;ES;4
45682;3;334;7910;7281;8397;77;ES;1
45682;3;459;7256;6780;6788;78;ES;3
45682;3;798;8183;8170;6212;78;SH;4
45682;3;928;8183;6212;8170;78;ES;3
45682;3;1147;8170;6242;6780;78;PP;3
45741;1;525;7391;6145;7380;64;ES;3
45741;1;817;7340;7839;7379;75;ES;3
45741;2;263;7332;8175;7391;64;PP;4
45741;2;413;7243;8175;6845;64;ES;1
45741;2;590;6845;8518;7243;64;ES;1
45741;2;617;5442;6137;;75;ES;4
45741;2;691;6845;8175;;64;ES;3
45741;2;741;8691;6137;5442;75;ES;3
45741;2;781;6137;5442;;75;ES;4
45741;3;913;6794;6073;7377;75;ES;3
45741;OT1;132;7379;6137;5442;75;ES;1
45686;3;1072;8173;6825;6835;83;PP;3
45690;1;99;6181;7318;8706;77;ES;4
45690;1;1133;8183;5559;6806;78;ES;2
45690;3;70;5559;8183;6806;78;ES;4
45690;3;255;6212;8354;7344;78;ES;1
45690;3;297;6806;8183;8451;78;ES;3
45690;3;1012;6806;8183;5559;78;ES;1
45725;2;106;6849;7323;6612;69;ES;2
45725;2;204;6204;7323;6612;69;PP;1
45725;2;712;6612;6204;;69;PP;1
45725;3;107;6849;7301;6842;69;ES;2
45725;3;230;6849;6204;7323;69;ES;1
45725;3;398;7323;6849;;69;PP;3
45725;3;476;8428;6612;7301;69;ES;1
45725;3;589;8464;6849;7323;69;PP;3
45725;3;839;7323;6842;;69;PP;4
45725;3;929;7393;8732;5447;67;ES;1
45821;1;690;7244;7252;;74;ES;3
45821;1;962;7252;7817;6740;74;ES;4
45821;2;525;7244;6740;7817;74;ES;3
45821;2;798;7817;8399;7399;74;PP;3
45821;3;42;5538;7369;8179;73;ES;1
45821;3;261;7861;7924;8179;73;ES;4
45821;3;652;8179;5538;;73;ES;4
45740;1;168;6794;7935;7379;75;ES;4
45740;1;619;5442;6150;6137;75;ES;2
45740;1;762;6150;6137;5442;75;ES;1
45740;2;74;5442;6137;;75;ES;4
45740;2;266;8734;9241;;65;ES;1
45740;2;336;6150;6137;7379;75;PP;2
45740;2;650;7377;6073;;75;ES;2
45740;2;928;7377;7839;6073;75;ES;1
45740;3;852;6733;6800;9241;65;PP;4
45740;3;1096;7872;8715;;65;ES;4
45666;1;217;7339;6898;7806;63;ES;4
45666;1;780;6793;6872;7339;63;ES;3
45666;2;751;7305;7798;8743;63;ES;4
45666;2;826;6510;7283;;70;ES;4
45666;2;927;6795;7305;7915;63;ES;4
45666;2;939;6766;6906;6510;70;ES;2
45666;3;91;8743;6872;6898;63;ES;2
45666;3;254;6793;6785;6795;63;ES;3
45693;1;114;6173;6894;7333;72;ES;3
45693;1;691;8186;6757;7334;72;ES;3
45693;2;109;7333;7334;7275;72;ES;4
45693;2;1049;6811;6855;7261;66;ES;2
45693;2;1120;6757;8186;6201;72;PP;2
45693;3;55;6173;6857;7333;72;ES;3
45693;3;461;7913;7247;6201;72;ES;1
45693;3;641;8186;6757;6768;72;PP;3
45693;3;675;6894;7247;6173;72;ES;1
45693;3;878;6857;7333;7277;72;ES;2
45693;3;908;6757;8186;6768;72;ES;3
45693;3;1023;6789;7238;;66;ES;2
45693;3;1086;6201;7334;7247;72;ES;1
45715;1;1172;7859;6801;6777;80;ES;2
45715;2;307;7353;6141;6263;81;ES;4
45715;2;757;6751;6141;7337;81;PP;2
45715;3;33;7265;7337;6751;81;ES;4
45699;1;47;7364;6224;6245;71;ES;1
45699;1;919;8710;6118;7303;71;ES;2
45699;1;1148;6774;6202;8495;71;ES;4
45699;3;757;8172;7366;6752;79;ES;1
45699;3;1149;6224;6118;;71;ES, ENG;1
45921;1;469;6764;6840;7372;74;ES;3
45921;1;619;7883;7794;;68;ES;4
45921;1;739;6402;6776;7345;68;PP;3
45921;2;363;6402;7254;6148;68;ES;3
45714;1;457;8172;7608;6831;79;PP;1
45714;2;129;7400;7368;6735;76;PP;2
45714;2;253;7884;7291;6884;76;ES;4
45714;2;1000;6831;7608;;79;ES;1
45714;3;926;8172;8736;7272;79;ES;1
45793;1;769;6793;6872;7798;63;ES;3
45793;1;1125;8175;7243;8140;64;ES;4
45793;2;411;6845;6145;8178;64;ES;3
45793;3;76;6790;7339;6793;63;ES;3
45793;3;439;7243;6114;7332;64;ES;2
45793;3;457;7332;6114;7243;64;ES;1
45793;3;1059;6793;7790;7798;63;ES;3
45692;1;201;9238;7238;;66;ES;4
45692;1;414;7261;6855;6811;66;PP;1
45692;1;667;6181;7910;8116;77;ES;3
45692;1;800;9281;6855;6760;66;ES;1
45692;1;925;7261;6811;;66;ES;4
45692;1;1056;9236;6181;7821;77;ES;4
45692;2;120;9281;6811;7261;66;ES;2
45692;2;480;6855;6811;6789;66;PP;2
45692;3;216;8706;7350;6154;77;ES;3
45685;1;55;6744;6211;6839;83;ES;3
45685;1;269;8173;6211;6825;83;ES;3
45685;1;399;6835;8173;6839;83;PP;1
45685;1;469;8173;6835;6825;83;PP;2
45685;1;701;7898;7242;7347;83;PP;2
45685;2;183;6825;6759;7242;83;ES;1
45685;2;825;7383;7265;6751;81;PP;3
45685;2;977;6825;6759;8173;83;ES;4
45685;3;249;8173;6825;6759;83;ES;3
45685;3;421;6734;7337;7265;81;ES;3
45685;3;834;8173;7843;7259;83;ES;3
45774;1;177;6794;7288;7340;75;ES;1
45774;1;1133;9235;8159;9234;73;ES;4
45774;2;40;5538;7369;6797;73;ES;1
45774;2;458;5442;8691;6137;75;ES;3
45774;2;871;6137;6150;7379;75;ES;3
45774;3;644;7369;9233;5538;73;ES;1
45774;OT1;281;7286;7379;6137;75;ES;1
45735;1;1196;6272;7320;;80;SH;3
45735;2;299;6848;6735;7338;76;PP;4
45735;2;376;6272;8177;7818;80;ES;3
45735;2;510;7291;7400;;76;ES;4
45735;3;395;7394;6777;7848;80;ES;3
45735;3;962;7394;6777;7356;80;ES;4
45775;1;570;6872;8743;6898;63;PP;2
45775;1;785;8743;7339;6898;63;ES;3
45775;1;1079;6797;5538;7369;73;ES;3
45775;2;35;6872;7349;7933;63;ES;3
45775;2;242;7349;6795;7933;63;ES;4
45775;2;420;6898;6795;7891;63;ES;4
45775;2;587;8743;7339;6898;63;PP;2
45775;2;884;7891;7790;8157;63;ES;3
45775;2;953;9285;5538;7369;73;ES;3
45775;3;784;7798;7790;6872;63;ES;2
45775;3;890;6793;6872;;63;ES;3
45775;3;1092;8743;7339;6872;63;PP;3
45710;1;371;7381;6743;6766;70;ES;4
45710;1;952;7381;7822;6865;70;SH;1
45710;1;978;6764;7244;7817;74;PP;2
45710;1;1008;6750;7381;;70;ES;1
45710;2;58;6510;6906;6766;70;ES;3
45710;2;261;6743;6750;7381;70;PP;3
45710;2;417;6750;7336;7381;70;ES;4
45710;2;579;6840;6541;;74;ES;4
45710;2;1070;7381;7336;6750;70;PP;4
45710;3;181;6510;7852;7283;70;ES;2
45710;3;209;7365;7283;6510;70;ES;3
45710;3;478;6541;7817;9256;74;ES;3
45710;3;583;7381;6865;;70;ES;4
45700;1;187;6204;6820;7301;69;PP;4
45700;1;417;8428;6842;7260;69;ES;1
45700;1;842;7938;7297;7925;67;ES;4
45700;2;209;7260;8125;7834;69;ES;2
45700;2;422;6204;6820;8125;69;PP;1
45700;2;547;7323;6842;7260;69;ES;3
45709;1;69;6788;6780;8170;78;ES;1
45709;1;204;8736;6831;7608;79;ES;1
45709;1;369;7386;8736;;79;ES;1
45709;1;453;5559;6212;;78;ES;1
45709;1;733;8516;6783;6780;78;ES;1
45709;1;1112;8736;8172;;79;PP;3
45709;2;45;8519;7258;7813;79;ES;3
45709;2;299;6882;6783;8170;78;ES;3
45709;3;807;7314;6903;;79;ES;1
45709;3;1079;6788;8516;7256;78;ES;2
45694;1;374;7364;6202;6199;71;ES;1
45694;1;1019;6907;6841;6758;82;ES;3
45694;2;449;7944;6315;6758;82;ES;1
45694;2;464;6742;7597;6779;82;ES;4
45694;3;81;7392;7303;6245;71;ES;1
45694;3;182;6841;7251;7786;82;ES;3
45689;1;148;7391;8175;8178;64;PP;3
45689;1;773;6211;8173;;83;ES;1
45689;2;43;6145;8421;;64;ES;3
45689;2;159;7380;7876;8444;64;ES;1
45689;2;577;6825;6835;6211;83;PP;1
45689;2;658;7828;7311;6211;83;ES;1
45689;3;210;6835;7352;7898;83;ES;3
45689;3;1063;6759;6839;8173;83;ES;4
45689;3;1135;6825;7259;;83;ES, ENG;1
45691;1;91;6789;6811;6895;66;PP;3
45691;1;154;6811;6760;7261;66;ES;1
45691;1;457;7872;6227;9265;65;ES;2
45691;1;565;9241;8724;8734;65;ES;4
45691;2;146;6800;8734;8383;65;ES;1
45691;2;1172;9254;8709;8719;65;ES;3
45691;3;416;6800;7245;8383;65;ES;1
45691;3;568;9229;6895;6811;66;ES;2
45691;3;1151;6800;8734;6733;65;PP;3
45691;3;1176;7261;6811;7844;66;ES;4
45923;1;306;8740;;7345;68;ES;1
45923;1;330;7254;6148;8740;68;ES;2
45923;1;723;8740;6904;;68;PP;4
45923;1;944;7883;6776;6904;68;ES;1
45923;1;1144;6776;6148;6904;68;ES;1
45923;2;641;6402;7815;6812;68;ES;1
45923;2;804;7254;6402;;68;ES;2
45923;3;672;7954;6776;6148;68;ES;3
45923;3;840;7326;8732;;67;ES;2
45737;1;224;6751;7337;;81;ES;3
45737;1;409;6758;6779;6861;82;ES;1
45737;1;640;6827;6758;6129;82;PP;4
45737;1;984;6121;6129;6315;82;ES;2
45737;1;1055;6758;6861;6315;82;ES;4
45737;2;738;7319;6129;6742;82;ES;4
45737;2;1118;6129;6121;6881;82;ES;1
45737;3;811;6751;8741;7337;81;ES;4
45698;1;247;5447;7342;7326;67;ES;1
45698;3;462;7846;6855;9238;66;ES;1
45778;1;461;6777;7783;7394;80;ES;4
45778;2;483;6849;6820;6204;69;ES;3
45778;2;1091;6204;6820;6612;69;PP;2
45778;3;96;7320;6801;;80;ES;1
45778;3;429;7320;8177;7848;80;ES;3
45728;1;331;8736;;;79;ES;2
45728;1;669;6137;7241;5442;75;ES;2
45728;1;834;6137;7379;6851;75;PP;3
45728;1;908;6137;6150;6073;75;ES;3
45728;2;42;7839;7379;6851;75;ES;4
45728;2;932;7294;6831;;79;ES;1
45728;2;948;8691;6137;6073;75;ES;2
45728;2;968;6073;6137;;75;ES;1
45728;2;1062;8172;7813;6274;79;ES;3
45728;3;1125;6137;7935;;75;ES;2
45799;1;507;8170;7256;;78;PP;2
45799;2;349;5559;8170;6242;78;ES;2
45799;2;847;6788;8170;6780;78;PP;2
45799;3;220;7882;6848;7390;76;ES;4
45799;3;441;5559;8183;6806;78;ES;4
45799;3;551;6788;8170;;78;PP;1
45799;3;1193;6788;6780;;78;ES;4
45808;1;749;7273;8740;;68;PP;2
45808;2;342;6750;7852;6865;70;ES;3
45808;3;52;7283;6743;6510;70;ES;4
45808;3;133;6510;6743;7283;70;ES;3
45808;3;323;7312;7273;6148;68;ES;1
45808;3;361;6865;6743;6510;70;ES;4
45808;3;485;6766;6510;6743;70;ES;3
45808;3;557;7794;8740;6812;68;ES;4
45808;3;1147;7926;7381;;70;PP, ENG;3
45755;1;190;8464;8425;6204;69;ES;1
45755;1;343;5516;6894;7247;72;PP;3
45755;1;755;6768;8186;6757;72;ES;1
45755;1;840;6757;8186;6768;72;ES;2
45755;1;950;7913;6201;7334;72;ES;2
45755;2;492;6201;5516;;72;ES;1
45755;2;532;6201;7334;7247;72;ES;4
45755;3;558;7334;8186;6201;72;PP;3
45755;3;753;6173;6857;5516;72;ES;3
45751;1;529;6780;7256;8170;78;ES;1
45751;1;685;8183;6806;5559;78;ES;3
45751;1;906;8375;7953;;67;ES;4
45751;1;1000;6780;6788;7256;78;ES;2
45751;1;1157;5559;6806;8183;78;ES;2
45751;2;809;6788;8183;6806;78;ES;3
45751;2;1017;8354;6882;8183;78;ES;4
45751;2;1096;8170;6806;8183;78;ES;1
45751;3;440;6815;6212;;78;ES;3
45751;3;480;6212;6242;;78;SH;2
45751;3;633;8183;5559;;78;ES;4
45751;3;792;7315;6882;6783;78;ES;1
45751;3;867;6212;6815;8170;78;ES;3
45751;3;1012;7315;6882;8431;78;ES;4
45920;1;21;6765;7268;6264;84;ES;2
45920;1;122;7291;7400;6735;76;PP;1
45920;1;904;7355;7842;7882;76;ES;3
45920;2;98;6884;7800;;76;PP;1
45920;2;849;7268;6765;6264;84;PP;2
45920;3;419;6264;8160;7282;84;ES;4
45920;3;587;7884;8118;;76;ES;2
45750;1;184;7782;7320;6801;80;ES;3
45750;1;556;6272;8370;7285;80;ES;3
45750;2;365;6793;8743;6872;63;ES;3
45750;2;1035;8177;6777;6745;80;ES;4
45750;3;105;8743;7915;6898;63;ES;3
45750;3;444;8743;7305;6898;63;ES;3
45750;3;475;7285;6864;6272;80;ES;3
45750;3;959;7305;;6872;63;PP;3
45750;3;1112;6793;6790;6785;63;PP;3
45750;3;1177;7798;6795;7941;63;ES, ENG;1
45747;1;302;6831;8736;;79;PP;1
45747;1;554;6752;8172;;79;ES;1
45747;1;711;8179;6797;9232;73;PP;2
45747;2;367;6903;6752;7841;79;ES;3
45747;2;551;8172;7272;7608;79;ES;3
45747;2;576;8736;7608;8172;79;ES;3
45747;2;675;8736;7608;7272;79;ES;2
45703;2;1142;8421;8389;;64;ES;2
45703;3;215;8421;8140;;64;ES;4
45703;3;656;6145;7876;8178;64;ES;1
45703;3;719;9230;6760;;66;ES;4
45703;3;802;6145;8178;7876;64;ES;3
45703;3;1082;8175;6845;8178;64;PP;3
45697;1;235;7049;7279;7242;83;ES;3
45697;1;703;7352;7898;7259;83;ES;3
45697;1;1011;8173;6839;6825;83;ES;3
45697;2;685;6129;6315;6121;82;ES;2
45697;3;563;8173;6835;7307;83;ES;3
45697;3;720;6758;6861;6129;82;ES;4
45697;3;772;6835;7259;;83;ES;4
45723;1;27;6245;6202;7364;71;ES;4
45723;1;751;6755;7392;6245;71;PP;4
45723;1;891;7812;6199;8710;71;ES;4
45723;1;1171;6199;6798;;71;ES;1
45723;2;218;7364;6202;6245;71;ES;4
45723;2;372;6202;7392;6118;71;PP;1
45723;3;321;6118;7364;;71;ES;4
45723;3;376;6733;6800;8716;65;ES;4
45723;3;400;8709;6733;8716;65;ES;1
45713;1;544;7948;8385;;81;ES;4
45713;1;656;6751;6875;6263;81;ES;3
45713;1;682;6263;7383;6734;81;ES;4
45713;1;841;7350;6154;6739;77;ES;4
45713;2;206;6751;7383;6734;81;PP;3
45713;2;300;6263;6141;7353;81;ES;3
45713;2;359;7353;6263;6141;81;ES;2
45713;3;109;7948;8385;7940;81;ES;2
45713;3;515;7337;7265;6751;81;ES;4
45713;3;1154;7353;6751;6734;81;ES;1
45720;1;233;6760;7856;;66;ES;4
45720;1;361;6811;6789;7261;66;PP;3
45720;1;1073;7913;6823;;72;ES;4
45720;1;1179;6895;7856;7238;66;ES;1
45720;2;219;6173;7333;6757;72;ES;3
45720;2;254;5516;7275;7247;72;ES;4
45720;3;162;6757;6173;6201;72;PP;1
45720;3;306;6173;6768;7296;72;ES;4
45720;3;826;6757;6173;5516;72;ES;4
45720;3;1018;6201;6757;6768;72;PP;3
45720;3;1050;7277;5516;7913;72;ES;3
45766;1;66;5447;9280;8713;67;ES;4
45766;1;189;6227;8734;;65;ES;1
45766;1;652;8734;8725;6733;65;ES;2
45766;2;496;6800;8734;6733;65;PP;3
45766;3;1135;8709;6800;8719;65;ES, ENG;4
45738;1;109;6211;6839;8173;83;PP;3
45738;1;337;7242;6759;7259;83;SH;2
45738;2;64;6825;6759;8173;83;ES;3
45738;2;112;6211;8173;6759;83;ES;4
45738;2;875;7383;6263;;81;PP;3
45738;2;1184;6211;7242;6835;83;ES;4
45738;3;721;6835;6839;;83;ES;3
45783;1;213;7803;8179;7369;73;PP;3
45783;1;469;7369;8179;5538;73;ES;3
45783;1;1127;6612;7793;7301;69;ES;3
45783;2;76;6849;7292;6204;69;ES;2
45783;2;701;7803;6797;7369;73;PP;4
45783;3;754;6612;8452;7260;69;ES;3
45783;OT1;4;8179;6797;5538;73;ES;4
45731;1;188;6793;7915;;63;ES;3
45731;1;414;7915;6898;;63;ES;1
45731;1;945;7339;6898;;63;PP;1
45731;2;1095;6898;6795;;63;PP;2
45731;3;67;6202;6118;;71;ES;3
45731;3;119;6245;6118;8710;71;ES;4
45731;3;911;7396;8710;6781;71;SH;3
45787;1;1193;6794;7340;;75;ES;2
45787;2;1018;6150;6137;6073;75;PP;1
45787;2;1172;6794;7340;7379;75;ES;1
45787;3;49;7340;7377;5442;75;PP;2
45787;3;604;7288;7241;7340;75;ES;3
45787;3;714;7340;6794;;75;ES;4
45941;1;507;6801;6272;6864;80;PP;3
45941;1;652;6845;6145;7243;64;PP;2
45941;3;77;6777;7356;7394;80;ES;3
45941;3;591;7782;7320;;80;ES;3
45941;3;694;8370;6864;7906;80;ES;2
45941;3;818;6845;7243;8175;64;ES;3
45941;3;855;7403;7285;;80;ES;4
45941;3;928;6272;6864;7403;80;ES;3
45752;1;937;6815;6212;;78;ES;3
45752;2;436;7400;7291;6848;76;PP;3
45752;OT1;30;6780;6806;8354;78;ES;3
45883;1;411;7318;8397;6181;77;ES;1
45883;1;422;7308;9240;7284;84;ES;1
45883;1;836;8397;6181;8688;77;ES;4
45883;1;1010;9240;7282;6765;84;ES;1
45883;1;1055;7580;6765;6756;84;ES;1
45883;2;82;6739;8688;9236;77;PP;3
45883;2;214;6739;7350;6154;77;PP;1
45883;2;349;8688;6154;6739;77;PP;1
45883;2;483;6234;6264;8160;84;ES;3
45883;2;636;7821;8116;7281;77;ES;3
45883;3;282;7282;6264;;84;ES;4
45711;1;121;7821;6739;6181;77;PP;4
45711;1;469;6199;6245;6781;71;ES;3
45711;2;821;6199;7364;6245;71;PP;1
45711;2;1007;6755;6199;6245;71;ES;1
45711;2;1089;6202;7364;6755;71;ES;3
45711;2;1129;6154;7350;6739;77;ES;3
45711;3;134;6199;6245;7364;71;PP;1
45711;3;440;6224;6245;7791;71;ES;3
45711;3;490;6202;6199;8710;71;ES;2
45825;1;138;6795;6898;7339;63;PP;1
45825;1;773;8399;7956;7244;74;ES;3
45825;1;819;6793;6790;7790;63;ES;1
45825;3;829;6872;6790;;63;ES;4
45825;3;1133;8743;6898;6795;63;ES, ENG;1
45749;1;1159;7273;7312;7954;68;ES;4
45749;2;1199;7809;6817;7815;68;ES;1
45749;3;401;6903;7314;;79;ES;2
45749;3;483;7314;7366;6903;79;ES;3
45757;1;393;7275;7913;5516;72;PP;2
45757;1;875;6137;7379;6851;75;ES;3
45757;2;733;6857;7277;6201;72;ES;1
45757;3;409;6757;7334;6768;72;ES;4
45757;3;823;6150;6137;7340;75;PP;2
45757;3;1161;6137;7340;6794;75;ES;3
45757;OT1;172;6768;6201;7334;72;PP;2
45760;1;590;6129;6315;;82;ES;3
45760;2;31;6263;7337;;81;ES;1
45760;2;63;7383;6751;7337;81;ES;3
45760;2;255;6121;6891;6893;82;ES;1
45760;2;590;6121;6315;6861;82;ES;1
45760;2;674;7408;6881;6891;82;ES;4
45760;2;819;6315;6129;6121;82;ES;4
45878;1;342;7876;8178;6114;64;PP;1
45878;2;342;7243;8363;6845;64;ES;4
45878;2;1016;6845;7243;8175;64;ES;2
45878;3;669;8175;6845;6145;64;PP;3
45878;3;778;8179;5538;;73;SH;3
45878;3;829;6845;7243;8175;64;PP;4
45769;1;443;6510;6766;6743;70;PP;3
45769;2;38;7311;6744;6211;83;ES;1
45769;2;288;7307;6839;7311;83;ES;3
45769;2;321;8173;6825;6211;83;PP;1
45769;2;385;6825;6759;8173;83;ES;1
45769;2;1031;8173;6835;6839;83;PP;1
45769;2;1174;6839;6825;8173;83;PP;4
45769;3;277;6839;7307;7347;83;ES;4
45769;3;345;6825;6211;6759;83;ES;3
45769;3;958;6839;6211;6835;83;PP;4
45769;3;988;6510;6743;7283;70;PP;3
45769;3;1005;6825;6744;8173;83;ES;1
45756;1;145;6129;6827;6121;82;PP;3
45756;1;915;6129;6121;6881;82;ES;1
45756;2;457;7408;6121;6315;82;ES;4
45756;2;864;7944;6893;;82;ES;1
45756;3;515;6841;6881;7408;82;ES;4
45756;3;1198;6129;6315;;82;ES;2
45789;1;25;6766;6865;7365;70;ES;3
45789;1;64;6733;8734;6227;65;ES;4
45789;1;873;7365;6510;6865;70;ES;1
45789;3;825;7820;6743;7887;70;ES;2
45845;1;743;8175;6845;;64;ES;1
45845;2;233;8376;8178;7581;64;ES;1
45845;2;1102;8178;7243;6845;64;PP;2
45845;3;289;7866;8175;;64;PP;1
45845;3;416;6845;7332;;64;SH;4
45780;2;459;6121;6742;6827;82;ES;4
45780;3;188;8741;6734;6263;81;ES;3
45780;3;674;6861;6841;;82;ES;1
45780;3;1020;6758;6827;6779;82;ES;1
45753;1;253;7366;6831;7272;79;ES;3
45753;2;426;7314;6831;8736;79;ES;3
45753;2;743;7608;6752;7272;79;ES;2
45753;2;993;7314;7366;8172;79;ES;3
45753;3;58;6227;8734;;65;PP;4
45753;3;237;7272;6274;8736;79;ES;1
45753;3;564;7796;6274;8172;79;ES;4
45753;3;1002;8172;7608;8736;79;ES;1
45753;3;1031;6903;7366;7314;79;ES;4
45771;1;3;7400;6866;6884;76;ES;4
45771;1;383;6825;7242;;83;PP;3
45771;2;652;7291;7355;;76;PP;4
45771;2;668;7049;7898;7347;83;ES;3
45771;2;887;8173;6825;8123;83;ES;3
45771;3;557;7338;7882;6735;76;PP;3
45771;3;1199;8173;6825;6759;83;ES;4
45754;1;324;6202;6118;;71;ES;1
45754;1;394;6118;6755;6245;71;PP;1
45754;1;652;6781;6774;6245;71;ES;2
45754;1;722;8710;7364;6118;71;ES;1
45754;1;1024;6224;6781;8710;71;SH;4
45754;1;1090;7934;7303;8708;71;ES;1
45754;2;831;7934;7392;6199;71;ES;4
45754;3;1141;7303;7934;7791;71;ES;2
45773;1;65;6771;6201;6768;72;PP;1
45773;1;583;7247;6768;6201;72;PP;3
45773;2;595;6771;7247;7334;72;ES;1
45773;2;999;6765;6264;9228;84;PP;3
45773;2;1021;6201;7247;7277;72;ES;3
45773;3;100;7282;7284;;84;ES;1
45773;3;125;6201;7247;7334;72;ES;1
45773;3;218;6201;6771;;72;ES;1
45815;1;15;6272;8177;6864;80;ES;3
45815;1;497;6272;7250;7285;80;ES;4
45815;2;513;8740;7254;7273;68;ES;3
45815;2;606;6776;7312;7345;68;ES;4
45815;2;678;7273;8740;7254;68;ES;4
45815;3;1136;7818;6801;7860;80;PP;1
45815;OT1;263;6776;7815;;68;PP;2
45840;1;384;6776;7273;6904;68;ES;3
45840;1;446;6817;7300;7345;68;ES;3
45840;1;647;7312;7345;7300;68;ES;3
45840;1;743;7883;7254;7815;68;ES;4
45840;1;765;7344;6815;6882;78;ES;3
45840;1;929;6882;6780;8183;78;PP;3
45840;1;1014;6148;7312;7883;68;ES;4
45840;2;239;7312;7300;;68;ES;3
45840;2;420;8740;6148;7273;68;PP;3
45721;1;225;7250;7782;6745;80;ES;2
45721;1;383;6777;7859;6801;80;ES;2
45721;1;586;7261;6789;6811;66;PP;4
45721;1;830;6777;7285;7783;80;ES;3
45721;1;1073;8177;7848;6801;80;ES;3
45721;2;89;7320;8177;6864;80;ES;3
45721;2;112;7782;7394;6864;80;ES;1
45721;2;399;7261;6789;;66;ES;2
45721;2;453;6789;7238;;66;ES;1
45721;3;927;6811;6789;6895;66;ES;3
45721;3;1176;7818;6272;6777;80;PP, ENG;1
45758;1;694;8736;7272;8172;79;PP;3
45758;1;707;6735;6848;7291;76;PP;1
45758;1;1002;7382;7884;7800;76;ES;3
45758;1;1035;8172;8736;7314;79;ES;2
45758;2;196;7355;6735;6884;76;ES;3
45758;2;949;8736;7272;6274;79;ES;4
45758;3;1008;7343;7386;7366;79;ES;1
45758;3;1119;7294;6903;6752;79;ES;3
45748;1;830;6224;6755;8710;71;ES;3
45748;1;1024;6118;6224;;71;ES;4
45748;2;247;6199;7303;7934;71;ES;3
45748;2;397;6781;7812;;71;ES;4
45748;2;531;7821;7281;;77;ES;1
45748;3;416;8695;6154;6739;77;ES;4
45748;3;556;6118;8710;8708;71;ES;4
45748;3;712;6781;7392;6202;71;ES;4
45726;1;114;7242;7898;7049;83;PP;3
45726;1;505;8741;6141;7337;81;SH;4
45726;1;1133;7347;6839;8173;83;ES;3
45726;2;401;6825;6211;7279;83;ES;3
45726;2;616;7352;7347;6211;83;ES;3
45726;2;810;6734;6141;6751;81;PP;2
45726;2;1158;6825;7242;6835;83;ES;3
45784;1;315;6894;5516;6173;72;ES;3
45784;1;521;6201;7913;6768;72;PP;3
45784;1;680;6768;7334;7593;72;ES;2
